name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_10-10,gauss,1,0.7,4,33.95052,33.28887,-1.94887,0.96517,0.96878,0.37403,0.99297,0.98998,-0.30112
Case_10-10,gauss,1,1.1,6,33.95052,33.23866,-2.09676,0.96517,0.96622,0.10879,0.99297,0.98918,-0.38168
Case_10-10,gauss,1,1.4,8,33.95052,32.66056,-3.79953,0.96517,0.95949,-0.5885,0.99297,0.98678,-0.62338
Case_10-10,gauss,1,1.7,10,33.95052,31.73919,-6.51339,0.96517,0.94981,-1.59143,0.99297,0.9825,-1.05441
Case_10-10,gauss,1,2,12,33.95052,30.649,-9.7245,0.96517,0.93847,-2.76635,0.99297,0.97615,-1.69391
Case_10-10,gauss,0,0.4,2,33.95052,33.73351,-0.63919,0.96517,0.96582,0.06735,0.99297,0.99219,-0.07855
Case_10-10,gauss,0,0.7,4,33.95052,33.28887,-1.94887,0.96517,0.96878,0.37403,0.99297,0.98998,-0.30112
Case_10-10,gauss,0,1.1,6,33.95052,33.23866,-2.09676,0.96517,0.96622,0.10879,0.99297,0.98918,-0.38168
Case_10-10,gauss,0,1.4,8,33.95052,32.66056,-3.79953,0.96517,0.95949,-0.5885,0.99297,0.98678,-0.62338
Case_10-10,gauss,0,1.7,10,33.95052,31.73919,-6.51339,0.96517,0.94981,-1.59143,0.99297,0.9825,-1.05441
Case_10-10,gauss,0,2,12,33.95052,30.649,-9.7245,0.96517,0.93847,-2.76635,0.99297,0.97615,-1.69391
Case_11-07,gauss,1,0.4,2,34.08888,33.72678,-1.06222,0.9629,0.963,0.01039,0.99504,0.99398,-0.10653
Case_11-07,gauss,1,0.7,4,34.08888,33.21542,-2.5623,0.9629,0.96619,0.34168,0.99504,0.99165,-0.34069
Case_11-07,gauss,1,1.1,6,34.08888,33.38558,-2.06314,0.9629,0.96622,0.34479,0.99504,0.99137,-0.36883
Case_11-07,gauss,1,1.4,8,34.08888,33.00305,-3.18529,0.9629,0.96175,-0.11943,0.99504,0.98975,-0.53164
Case_11-07,gauss,1,1.7,10,34.08888,32.0588,-5.95526,0.9629,0.95371,-0.95441,0.99504,0.98596,-0.91253
Case_11-07,gauss,1,2,12,34.08888,30.89358,-9.37344,0.9629,0.94323,-2.04279,0.99504,0.98015,-1.49642
Case_11-07,gauss,0,0.4,2,34.08888,33.72678,-1.06222,0.9629,0.963,0.01039,0.99504,0.99398,-0.10653
Case_11-07,gauss,0,0.7,4,34.08888,33.21542,-2.5623,0.9629,0.96619,0.34168,0.99504,0.99165,-0.34069
Case_11-07,gauss,0,1.1,6,34.08888,33.38558,-2.06314,0.9629,0.96622,0.34479,0.99504,0.99137,-0.36883
Case_11-07,gauss,0,1.4,8,34.08888,33.00305,-3.18529,0.9629,0.96175,-0.11943,0.99504,0.98975,-0.53164
Case_11-07,gauss,0,1.7,10,34.08888,32.0588,-5.95526,0.9629,0.95371,-0.95441,0.99504,0.98596,-0.91253
Case_11-07,gauss,0,2,12,34.08888,30.89358,-9.37344,0.9629,0.94323,-2.04279,0.99504,0.98015,-1.49642
Case_11-09,gauss,1,0.4,2,38.54692,37.94949,-1.54988,0.96482,0.96451,-0.03213,0.99678,0.99588,-0.09029
Case_11-09,gauss,1,0.7,4,38.54692,36.61436,-5.01353,0.96482,0.96635,0.15858,0.99678,0.99318,-0.36116
Case_11-09,gauss,1,1.1,6,38.54692,36.90336,-4.26379,0.96482,0.96807,0.33685,0.99678,0.99342,-0.33709
Case_11-09,gauss,1,1.4,8,38.54692,37.44143,-2.86791,0.96482,0.9684,0.37105,0.99678,0.99419,-0.25984
Case_11-09,gauss,1,1.7,10,38.54692,37.39233,-2.99528,0.96482,0.96739,0.26637,0.99678,0.99389,-0.28993
Case_11-09,gauss,1,2,12,38.54692,36.85348,-4.39319,0.96482,0.96535,0.05493,0.99678,0.99267,-0.41233
Case_11-09,gauss,0,0.4,2,38.54692,37.94949,-1.54988,0.96482,0.96451,-0.03213,0.99678,0.99588,-0.09029
Case_11-09,gauss,0,0.7,4,38.54692,36.61436,-5.01353,0.96482,0.96635,0.15858,0.99678,0.99318,-0.36116
Case_11-09,gauss,0,1.1,6,38.54692,36.90336,-4.26379,0.96482,0.96807,0.33685,0.99678,0.99342,-0.33709
Case_11-09,gauss,0,1.4,8,38.54692,37.44143,-2.86791,0.96482,0.9684,0.37105,0.99678,0.99419,-0.25984
Case_11-09,gauss,0,1.7,10,38.54692,37.39233,-2.99528,0.96482,0.96739,0.26637,0.99678,0.99389,-0.28993
Case_11-09,gauss,0,2,12,38.54692,36.85348,-4.39319,0.96482,0.96535,0.05493,0.99678,0.99267,-0.41233
Case_11-10,gauss,1,0.4,2,36.24099,35.74592,-1.36605,0.96374,0.9637,-0.00415,0.99643,0.99555,-0.08832
Case_11-10,gauss,1,0.7,4,36.24099,35.36384,-2.42033,0.96374,0.96726,0.36524,0.99643,0.99437,-0.20674
Case_11-10,gauss,1,1.1,6,36.24099,35.76093,-1.32463,0.96374,0.96805,0.44722,0.99643,0.99465,-0.17864
Case_11-10,gauss,1,1.4,8,36.24099,35.54732,-1.91405,0.96374,0.96588,0.22205,0.99643,0.99391,-0.2529
Case_11-10,gauss,1,1.7,10,36.24099,34.77742,-4.03844,0.96374,0.96159,-0.22309,0.99643,0.99198,-0.44659
Case_11-10,gauss,1,2,12,36.24099,33.76392,-6.835,0.96374,0.95597,-0.80623,0.99643,0.98906,-0.73964
Case_11-10,gauss,0,0.4,2,36.24099,35.74592,-1.36605,0.96374,0.9637,-0.00415,0.99643,0.99555,-0.08832
Case_11-10,gauss,0,0.7,4,36.24099,35.36384,-2.42033,0.96374,0.96726,0.36524,0.99643,0.99437,-0.20674
Case_11-10,gauss,0,1.1,6,36.24099,35.76093,-1.32463,0.96374,0.96805,0.44722,0.99643,0.99465,-0.17864
Case_11-10,gauss,0,1.4,8,36.24099,35.54732,-1.91405,0.96374,0.96588,0.22205,0.99643,0.99391,-0.2529
Case_11-10,gauss,0,1.7,10,36.24099,34.77742,-4.03844,0.96374,0.96159,-0.22309,0.99643,0.99198,-0.44659
Case_11-10,gauss,0,2,12,36.24099,33.76392,-6.835,0.96374,0.95597,-0.80623,0.99643,0.98906,-0.73964
Case_11-11,gauss,1,0.4,2,36.24559,35.67238,-1.58146,0.9645,0.96411,-0.04044,0.99652,0.99549,-0.10336
Case_11-11,gauss,1,0.7,4,36.24559,34.40639,-5.07427,0.9645,0.96588,0.14308,0.99652,0.99238,-0.41545
Case_11-11,gauss,1,1.1,6,36.24559,34.92092,-3.65471,0.9645,0.96766,0.32763,0.99652,0.99313,-0.34018
Case_11-11,gauss,1,1.4,8,36.24559,35.21776,-2.83574,0.9645,0.96651,0.2084,0.99652,0.99346,-0.30707
Case_11-11,gauss,1,1.7,10,36.24559,34.73942,-4.15546,0.9645,0.96283,-0.17315,0.99652,0.99218,-0.43552
Case_11-11,gauss,1,2,12,36.24559,33.83298,-6.65629,0.9645,0.95745,-0.73095,0.99652,0.98965,-0.6894
Case_11-11,gauss,0,0.4,2,36.24559,35.67238,-1.58146,0.9645,0.96411,-0.04044,0.99652,0.99549,-0.10336
Case_11-11,gauss,0,0.7,4,36.24559,34.40639,-5.07427,0.9645,0.96588,0.14308,0.99652,0.99238,-0.41545
Case_11-11,gauss,0,1.1,6,36.24559,34.92092,-3.65471,0.9645,0.96766,0.32763,0.99652,0.99313,-0.34018
Case_11-11,gauss,0,1.4,8,36.24559,35.21776,-2.83574,0.9645,0.96651,0.2084,0.99652,0.99346,-0.30707
Case_11-11,gauss,0,1.7,10,36.24559,34.73942,-4.15546,0.9645,0.96283,-0.17315,0.99652,0.99218,-0.43552
Case_11-11,gauss,0,2,12,36.24559,33.83298,-6.65629,0.9645,0.95745,-0.73095,0.99652,0.98965,-0.6894
Case_11-12,gauss,1,0.4,2,35.80086,35.20416,-1.66672,0.96176,0.9614,-0.03743,0.99654,0.99545,-0.10938
Case_11-12,gauss,1,0.7,4,35.80086,34.30403,-4.18099,0.96176,0.96395,0.22771,0.99654,0.99312,-0.34319
Case_11-12,gauss,1,1.1,6,35.80086,34.75241,-2.92856,0.96176,0.96535,0.37327,0.99654,0.99365,-0.29
Case_11-12,gauss,1,1.4,8,35.80086,34.9868,-2.27386,0.96176,0.96367,0.19859,0.99654,0.99379,-0.27595
Case_11-12,gauss,1,1.7,10,35.80086,34.3988,-3.91627,0.96176,0.95937,-0.2485,0.99654,0.99227,-0.42848
Case_11-12,gauss,1,2,12,35.80086,33.43123,-6.61892,0.96176,0.95332,-0.87756,0.99654,0.98951,-0.70544
Case_11-12,gauss,0,0.4,2,35.80086,35.20416,-1.66672,0.96176,0.9614,-0.03743,0.99654,0.99545,-0.10938
Case_11-12,gauss,0,0.7,4,35.80086,34.30403,-4.18099,0.96176,0.96395,0.22771,0.99654,0.99312,-0.34319
Case_11-12,gauss,0,1.1,6,35.80086,34.75241,-2.92856,0.96176,0.96535,0.37327,0.99654,0.99365,-0.29
Case_11-12,gauss,0,1.4,8,35.80086,34.9868,-2.27386,0.96176,0.96367,0.19859,0.99654,0.99379,-0.27595
Case_11-12,gauss,0,1.7,10,35.80086,34.3988,-3.91627,0.96176,0.95937,-0.2485,0.99654,0.99227,-0.42848
Case_11-12,gauss,0,2,12,35.80086,33.43123,-6.61892,0.96176,0.95332,-0.87756,0.99654,0.98951,-0.70544
Case_11-13,gauss,1,0.4,2,37.6792,37.02678,-1.73151,0.96567,0.96523,-0.04556,0.99733,0.99649,-0.08422
Case_11-13,gauss,1,0.7,4,37.6792,35.83933,-4.88299,0.96567,0.96707,0.14498,0.99733,0.99449,-0.28476
Case_11-13,gauss,1,1.1,6,37.6792,36.39044,-3.42035,0.96567,0.96837,0.2796,0.99733,0.99513,-0.22059
Case_11-13,gauss,1,1.4,8,37.6792,36.74669,-2.47487,0.96567,0.96751,0.19054,0.99733,0.99551,-0.18249
Case_11-13,gauss,1,1.7,10,37.6792,36.22961,-3.84719,0.96567,0.96477,-0.0932,0.99733,0.99456,-0.27774
Case_11-13,gauss,1,2,12,37.6792,35.31507,-6.27436,0.96567,0.96073,-0.51156,0.99733,0.99278,-0.45622
Case_11-13,gauss,0,0.4,2,37.6792,37.02678,-1.73151,0.96567,0.96523,-0.04556,0.99733,0.99649,-0.08422
Case_11-13,gauss,0,0.7,4,37.6792,35.83933,-4.88299,0.96567,0.96707,0.14498,0.99733,0.99449,-0.28476
Case_11-13,gauss,0,1.1,6,37.6792,36.39044,-3.42035,0.96567,0.96837,0.2796,0.99733,0.99513,-0.22059
Case_11-13,gauss,0,1.4,8,37.6792,36.74669,-2.47487,0.96567,0.96751,0.19054,0.99733,0.99551,-0.18249
Case_11-13,gauss,0,1.7,10,37.6792,36.22961,-3.84719,0.96567,0.96477,-0.0932,0.99733,0.99456,-0.27774
Case_11-13,gauss,0,2,12,37.6792,35.31507,-6.27436,0.96567,0.96073,-0.51156,0.99733,0.99278,-0.45622
Case_11-15,gauss,1,0.4,2,34.82427,34.70628,-0.33882,0.97127,0.97173,0.04736,0.99486,0.99448,-0.0382
Case_11-15,gauss,1,0.7,4,34.82427,34.7988,-0.07314,0.97127,0.97491,0.37477,0.99486,0.99402,-0.08443
Case_11-15,gauss,1,1.1,6,34.82427,34.95003,0.36113,0.97127,0.97488,0.37168,0.99486,0.99369,-0.1176
Case_11-15,gauss,1,1.4,8,34.82427,34.40598,-1.20115,0.97127,0.97196,0.07104,0.99486,0.99182,-0.30557
Case_11-15,gauss,1,1.7,10,34.82427,33.47837,-3.86483,0.97127,0.96703,-0.43654,0.99486,0.98854,-0.63527
Case_11-15,gauss,1,2,12,34.82427,32.42992,-6.87552,0.97127,0.96082,-1.07591,0.99486,0.98407,-1.08457
Case_11-15,gauss,0,0.4,2,34.82427,34.70628,-0.33882,0.97127,0.97173,0.04736,0.99486,0.99448,-0.0382
Case_11-15,gauss,0,0.7,4,34.82427,34.7988,-0.07314,0.97127,0.97491,0.37477,0.99486,0.99402,-0.08443
Case_11-15,gauss,0,1.1,6,34.82427,34.95003,0.36113,0.97127,0.97488,0.37168,0.99486,0.99369,-0.1176
Case_11-15,gauss,0,1.4,8,34.82427,34.40598,-1.20115,0.97127,0.97196,0.07104,0.99486,0.99182,-0.30557
Case_11-15,gauss,0,1.7,10,34.82427,33.47837,-3.86483,0.97127,0.96703,-0.43654,0.99486,0.98854,-0.63527
Case_11-15,gauss,0,2,12,34.82427,32.42992,-6.87552,0.97127,0.96082,-1.07591,0.99486,0.98407,-1.08457
Case_12-01,gauss,1,0.4,2,34.87843,34.74067,-0.39497,0.97994,0.98011,0.01735,0.99658,0.99629,-0.0291
Case_12-01,gauss,1,0.7,4,34.87843,34.84051,-0.10872,0.97994,0.98248,0.2592,0.99658,0.99603,-0.05519
Case_12-01,gauss,1,1.1,6,34.87843,35.04045,0.46453,0.97994,0.98344,0.35716,0.99658,0.99589,-0.06924
Case_12-01,gauss,1,1.4,8,34.87843,35.04492,0.47734,0.97994,0.98299,0.31124,0.99658,0.99556,-0.10235
Case_12-01,gauss,1,1.7,10,34.87843,34.62609,-0.72348,0.97994,0.98154,0.16328,0.99658,0.99456,-0.20269
Case_12-01,gauss,1,2,12,34.87843,33.96167,-2.62844,0.97994,0.97937,-0.05817,0.99658,0.99302,-0.35722
Case_12-01,gauss,0,0.4,2,34.87843,34.74067,-0.39497,0.97994,0.98011,0.01735,0.99658,0.99629,-0.0291
Case_12-01,gauss,0,0.7,4,34.87843,34.84051,-0.10872,0.97994,0.98248,0.2592,0.99658,0.99603,-0.05519
Case_12-01,gauss,0,1.1,6,34.87843,35.04045,0.46453,0.97994,0.98344,0.35716,0.99658,0.99589,-0.06924
Case_12-01,gauss,0,1.4,8,34.87843,35.04492,0.47734,0.97994,0.98299,0.31124,0.99658,0.99556,-0.10235
Case_12-01,gauss,0,1.7,10,34.87843,34.62609,-0.72348,0.97994,0.98154,0.16328,0.99658,0.99456,-0.20269
Case_12-01,gauss,0,2,12,34.87843,33.96167,-2.62844,0.97994,0.97937,-0.05817,0.99658,0.99302,-0.35722
Case_12-02,gauss,1,0.4,2,34.76286,34.77046,0.02186,0.98121,0.98161,0.04077,0.99562,0.99557,-0.00502
Case_12-02,gauss,1,0.7,4,34.76286,35.07556,0.89952,0.98121,0.98401,0.28536,0.99562,0.99565,0.00301
Case_12-02,gauss,1,1.1,6,34.76286,35.21798,1.30921,0.98121,0.98466,0.35161,0.99562,0.99536,-0.02611
Case_12-02,gauss,1,1.4,8,34.76286,35.00807,0.70538,0.98121,0.98394,0.27823,0.99562,0.99455,-0.10747
Case_12-02,gauss,1,1.7,10,34.76286,34.51438,-0.71479,0.98121,0.98234,0.11516,0.99562,0.99311,-0.2521
Case_12-02,gauss,1,2,12,34.76286,33.78715,-2.80676,0.98121,0.9801,-0.11313,0.99562,0.99099,-0.46504
Case_12-02,gauss,0,0.4,2,34.76286,34.77046,0.02186,0.98121,0.98161,0.04077,0.99562,0.99557,-0.00502
Case_12-02,gauss,0,0.7,4,34.76286,35.07556,0.89952,0.98121,0.98401,0.28536,0.99562,0.99565,0.00301
Case_12-02,gauss,0,1.1,6,34.76286,35.21798,1.30921,0.98121,0.98466,0.35161,0.99562,0.99536,-0.02611
Case_12-02,gauss,0,1.4,8,34.76286,35.00807,0.70538,0.98121,0.98394,0.27823,0.99562,0.99455,-0.10747
Case_12-02,gauss,0,1.7,10,34.76286,34.51438,-0.71479,0.98121,0.98234,0.11516,0.99562,0.99311,-0.2521
Case_12-02,gauss,0,2,12,34.76286,33.78715,-2.80676,0.98121,0.9801,-0.11313,0.99562,0.99099,-0.46504
Case_12-03,gauss,1,0.4,2,34.64716,34.38107,-0.768,0.9801,0.97995,-0.0153,0.99648,0.99593,-0.05519
Case_12-03,gauss,1,0.7,4,34.64716,33.95545,-1.99644,0.9801,0.98138,0.1306,0.99648,0.99464,-0.18465
Case_12-03,gauss,1,1.1,6,34.64716,34.39368,-0.7316,0.9801,0.98284,0.27956,0.99648,0.99501,-0.14752
Case_12-03,gauss,1,1.4,8,34.64716,34.6382,-0.02586,0.9801,0.98282,0.27752,0.99648,0.99511,-0.13748
Case_12-03,gauss,1,1.7,10,34.64716,34.41777,-0.66207,0.9801,0.98161,0.15407,0.99648,0.99439,-0.20974
Case_12-03,gauss,1,2,12,34.64716,33.7551,-2.5747,0.9801,0.97948,-0.06326,0.99648,0.99279,-0.3703
Case_12-03,gauss,0,0.4,2,34.64716,34.38107,-0.768,0.9801,0.97995,-0.0153,0.99648,0.99593,-0.05519
Case_12-03,gauss,0,0.7,4,34.64716,33.95545,-1.99644,0.9801,0.98138,0.1306,0.99648,0.99464,-0.18465
Case_12-03,gauss,0,1.1,6,34.64716,34.39368,-0.7316,0.9801,0.98284,0.27956,0.99648,0.99501,-0.14752
Case_12-03,gauss,0,1.4,8,34.64716,34.6382,-0.02586,0.9801,0.98282,0.27752,0.99648,0.99511,-0.13748
Case_12-03,gauss,0,1.7,10,34.64716,34.41777,-0.66207,0.9801,0.98161,0.15407,0.99648,0.99439,-0.20974
Case_12-03,gauss,0,2,12,34.64716,33.7551,-2.5747,0.9801,0.97948,-0.06326,0.99648,0.99279,-0.3703
Case_12-04,gauss,1,0.4,2,34.71957,34.26523,-1.3086,0.98023,0.97971,-0.05305,0.99612,0.9952,-0.09236
Case_12-04,gauss,1,0.7,4,34.71957,33.44848,-3.66102,0.98023,0.98008,-0.0153,0.99612,0.99302,-0.31121
Case_12-04,gauss,1,1.1,6,34.71957,33.79504,-2.66285,0.98023,0.98088,0.06631,0.99612,0.99342,-0.27105
Case_12-04,gauss,1,1.4,8,34.71957,33.94932,-2.21849,0.98023,0.97985,-0.03877,0.99612,0.99356,-0.257
Case_12-04,gauss,1,1.7,10,34.71957,33.55596,-3.35145,0.98023,0.97705,-0.32441,0.99612,0.99255,-0.35839
Case_12-04,gauss,1,2,12,34.71957,32.7661,-5.62642,0.98023,0.97307,-0.73044,0.99612,0.99043,-0.57122
Case_12-04,gauss,0,0.4,2,34.71957,34.26523,-1.3086,0.98023,0.97971,-0.05305,0.99612,0.9952,-0.09236
Case_12-04,gauss,0,0.7,4,34.71957,33.44848,-3.66102,0.98023,0.98008,-0.0153,0.99612,0.99302,-0.31121
Case_12-04,gauss,0,1.1,6,34.71957,33.79504,-2.66285,0.98023,0.98088,0.06631,0.99612,0.99342,-0.27105
Case_12-04,gauss,0,1.4,8,34.71957,33.94932,-2.21849,0.98023,0.97985,-0.03877,0.99612,0.99356,-0.257
Case_12-04,gauss,0,1.7,10,34.71957,33.55596,-3.35145,0.98023,0.97705,-0.32441,0.99612,0.99255,-0.35839
Case_12-04,gauss,0,2,12,34.71957,32.7661,-5.62642,0.98023,0.97307,-0.73044,0.99612,0.99043,-0.57122
Case_12-05,gauss,1,0.4,2,34.39273,33.94696,-1.29612,0.97701,0.9767,-0.03173,0.99588,0.99495,-0.09338
Case_12-05,gauss,1,0.7,4,34.39273,33.20487,-3.45381,0.97701,0.97774,0.07472,0.99588,0.99286,-0.30325
Case_12-05,gauss,1,1.1,6,34.39273,33.52117,-2.53414,0.97701,0.97801,0.10235,0.99588,0.9932,-0.26911
Case_12-05,gauss,1,1.4,8,34.39273,33.55138,-2.4463,0.97701,0.97595,-0.10849,0.99588,0.99304,-0.28517
Case_12-05,gauss,1,1.7,10,34.39273,33.01888,-3.99459,0.97701,0.97199,-0.51381,0.99588,0.99161,-0.42877
Case_12-05,gauss,1,2,12,34.39273,32.14985,-6.52138,0.97701,0.9668,-1.04503,0.99588,0.98905,-0.68583
Case_12-05,gauss,0,0.4,2,34.39273,33.94696,-1.29612,0.97701,0.9767,-0.03173,0.99588,0.99495,-0.09338
Case_12-05,gauss,0,0.7,4,34.39273,33.20487,-3.45381,0.97701,0.97774,0.07472,0.99588,0.99286,-0.30325
Case_12-05,gauss,0,1.1,6,34.39273,33.52117,-2.53414,0.97701,0.97801,0.10235,0.99588,0.9932,-0.26911
Case_12-05,gauss,0,1.4,8,34.39273,33.55138,-2.4463,0.97701,0.97595,-0.10849,0.99588,0.99304,-0.28517
Case_12-05,gauss,0,1.7,10,34.39273,33.01888,-3.99459,0.97701,0.97199,-0.51381,0.99588,0.99161,-0.42877
Case_12-05,gauss,0,2,12,34.39273,32.14985,-6.52138,0.97701,0.9668,-1.04503,0.99588,0.98905,-0.68583
Case_12-06,gauss,1,0.4,2,34.13071,33.87567,-0.74724,0.97721,0.97733,0.01228,0.9952,0.99451,-0.06933
Case_12-06,gauss,1,0.7,4,34.13071,33.61899,-1.49929,0.97721,0.97938,0.22206,0.9952,0.99326,-0.19494
Case_12-06,gauss,1,1.1,6,34.13071,33.89474,-0.69137,0.97721,0.97965,0.24969,0.9952,0.99329,-0.19192
Case_12-06,gauss,1,1.4,8,34.13071,33.69383,-1.28002,0.97721,0.97761,0.04093,0.9952,0.9924,-0.28135
Case_12-06,gauss,1,1.7,10,34.13071,33.09713,-3.0283,0.97721,0.97404,-0.32439,0.9952,0.99046,-0.47629
Case_12-06,gauss,1,2,12,34.13071,32.22827,-5.57398,0.97721,0.96947,-0.79205,0.9952,0.98742,-0.78175
Case_12-06,gauss,0,0.4,2,34.13071,33.87567,-0.74724,0.97721,0.97733,0.01228,0.9952,0.99451,-0.06933
Case_12-06,gauss,0,0.7,4,34.13071,33.61899,-1.49929,0.97721,0.97938,0.22206,0.9952,0.99326,-0.19494
Case_12-06,gauss,0,1.1,6,34.13071,33.89474,-0.69137,0.97721,0.97965,0.24969,0.9952,0.99329,-0.19192
Case_12-06,gauss,0,1.4,8,34.13071,33.69383,-1.28002,0.97721,0.97761,0.04093,0.9952,0.9924,-0.28135
Case_12-06,gauss,0,1.7,10,34.13071,33.09713,-3.0283,0.97721,0.97404,-0.32439,0.9952,0.99046,-0.47629
Case_12-06,gauss,0,2,12,34.13071,32.22827,-5.57398,0.97721,0.96947,-0.79205,0.9952,0.98742,-0.78175
Case_12-07,gauss,1,0.4,2,34.27531,34.09735,-0.51921,0.9758,0.97615,0.03587,0.99522,0.99475,-0.04723
Case_12-07,gauss,1,0.7,4,34.27531,33.86449,-1.19859,0.9758,0.97839,0.26542,0.99522,0.9937,-0.15273
Case_12-07,gauss,1,1.1,6,34.27531,34.13797,-0.4007,0.9758,0.97821,0.24698,0.99522,0.99378,-0.14469
Case_12-07,gauss,1,1.4,8,34.27531,33.87585,-1.16545,0.9758,0.97552,-0.02869,0.99522,0.99286,-0.23713
Case_12-07,gauss,1,1.7,10,34.27531,33.11844,-3.37523,0.9758,0.97103,-0.48883,0.99522,0.99064,-0.4602
Case_12-07,gauss,1,2,12,34.27531,32.16009,-6.17126,0.9758,0.96551,-1.05452,0.99522,0.98739,-0.78676
Case_12-07,gauss,0,0.4,2,34.27531,34.09735,-0.51921,0.9758,0.97615,0.03587,0.99522,0.99475,-0.04723
Case_12-07,gauss,0,0.7,4,34.27531,33.86449,-1.19859,0.9758,0.97839,0.26542,0.99522,0.9937,-0.15273
Case_12-07,gauss,0,1.1,6,34.27531,34.13797,-0.4007,0.9758,0.97821,0.24698,0.99522,0.99378,-0.14469
Case_12-07,gauss,0,1.4,8,34.27531,33.87585,-1.16545,0.9758,0.97552,-0.02869,0.99522,0.99286,-0.23713
Case_12-07,gauss,0,1.7,10,34.27531,33.11844,-3.37523,0.9758,0.97103,-0.48883,0.99522,0.99064,-0.4602
Case_12-07,gauss,0,2,12,34.27531,32.16009,-6.17126,0.9758,0.96551,-1.05452,0.99522,0.98739,-0.78676
Case_12-08,gauss,1,0.4,2,34.35927,34.14954,-0.6104,0.97891,0.97904,0.01328,0.99574,0.99524,-0.05021
Case_12-08,gauss,1,0.7,4,34.35927,33.82048,-1.56811,0.97891,0.98062,0.17468,0.99574,0.99406,-0.16872
Case_12-08,gauss,1,1.1,6,34.35927,34.20312,-0.45446,0.97891,0.98106,0.21963,0.99574,0.99437,-0.13759
Case_12-08,gauss,1,1.4,8,34.35927,33.98071,-1.10177,0.97891,0.97917,0.02656,0.99574,0.99356,-0.21893
Case_12-08,gauss,1,1.7,10,34.35927,33.35928,-2.91039,0.97891,0.97582,-0.31566,0.99574,0.99187,-0.38866
Case_12-08,gauss,1,2,12,34.35927,32.51889,-5.35628,0.97891,0.97156,-0.75084,0.99574,0.98934,-0.64274
Case_12-08,gauss,0,0.4,2,34.35927,34.14954,-0.6104,0.97891,0.97904,0.01328,0.99574,0.99524,-0.05021
Case_12-08,gauss,0,0.7,4,34.35927,33.82048,-1.56811,0.97891,0.98062,0.17468,0.99574,0.99406,-0.16872
Case_12-08,gauss,0,1.1,6,34.35927,34.20312,-0.45446,0.97891,0.98106,0.21963,0.99574,0.99437,-0.13759
Case_12-08,gauss,0,1.4,8,34.35927,33.98071,-1.10177,0.97891,0.97917,0.02656,0.99574,0.99356,-0.21893
Case_12-08,gauss,0,1.7,10,34.35927,33.35928,-2.91039,0.97891,0.97582,-0.31566,0.99574,0.99187,-0.38866
Case_12-08,gauss,0,2,12,34.35927,32.51889,-5.35628,0.97891,0.97156,-0.75084,0.99574,0.98934,-0.64274
Case_12-09,gauss,1,0.4,2,34.45769,34.27641,-0.52609,0.98045,0.98056,0.01122,0.99547,0.99504,-0.0432
Case_12-09,gauss,1,0.7,4,34.45769,34.08338,-1.08629,0.98045,0.9822,0.17849,0.99547,0.99413,-0.13461
Case_12-09,gauss,1,1.1,6,34.45769,34.18744,-0.7843,0.98045,0.98234,0.19277,0.99547,0.99388,-0.15972
Case_12-09,gauss,1,1.4,8,34.45769,33.88759,-1.65449,0.98045,0.98061,0.01632,0.99547,0.9929,-0.25817
Case_12-09,gauss,1,1.7,10,34.45769,33.31464,-3.31726,0.98045,0.97769,-0.2815,0.99547,0.99122,-0.42693
Case_12-09,gauss,1,2,12,34.45769,32.46672,-5.77801,0.98045,0.97384,-0.67418,0.99547,0.98854,-0.69615
Case_12-09,gauss,0,0.4,2,34.45769,34.27641,-0.52609,0.98045,0.98056,0.01122,0.99547,0.99504,-0.0432
Case_12-09,gauss,0,0.7,4,34.45769,34.08338,-1.08629,0.98045,0.9822,0.17849,0.99547,0.99413,-0.13461
Case_12-09,gauss,0,1.1,6,34.45769,34.18744,-0.7843,0.98045,0.98234,0.19277,0.99547,0.99388,-0.15972
Case_12-09,gauss,0,1.4,8,34.45769,33.88759,-1.65449,0.98045,0.98061,0.01632,0.99547,0.9929,-0.25817
Case_12-09,gauss,0,1.7,10,34.45769,33.31464,-3.31726,0.98045,0.97769,-0.2815,0.99547,0.99122,-0.42693
Case_12-09,gauss,0,2,12,34.45769,32.46672,-5.77801,0.98045,0.97384,-0.67418,0.99547,0.98854,-0.69615
Case_12-10,gauss,1,0.4,2,34.4184,34.36572,-0.15306,0.97981,0.98013,0.03266,0.99712,0.99697,-0.01504
Case_12-10,gauss,1,0.7,4,34.4184,34.61497,0.57112,0.97981,0.98278,0.30312,0.99712,0.99688,-0.02407
Case_12-10,gauss,1,1.1,6,34.4184,34.89841,1.39463,0.97981,0.98396,0.42355,0.99712,0.99678,-0.0341
Case_12-10,gauss,1,1.4,8,34.4184,34.83871,1.22118,0.97981,0.98366,0.39293,0.99712,0.99633,-0.07923
Case_12-10,gauss,1,1.7,10,34.4184,34.44422,0.07502,0.97981,0.98242,0.26638,0.99712,0.99542,-0.17049
Case_12-10,gauss,1,2,12,34.4184,33.68207,-2.13935,0.97981,0.98032,0.05205,0.99712,0.99386,-0.32694
Case_12-10,gauss,0,0.4,2,34.4184,34.36572,-0.15306,0.97981,0.98013,0.03266,0.99712,0.99697,-0.01504
Case_12-10,gauss,0,0.7,4,34.4184,34.61497,0.57112,0.97981,0.98278,0.30312,0.99712,0.99688,-0.02407
