name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_11-12,avg,otsu,5,35.80086,34.09466,-4.76581,0.96176,0.95943,-0.24226,0.99654,0.9919,-0.46561,4.21614,8.02258,90.28258,0.989989995956421,0.982999980449677,-0.706070005893707
Case_11-12,avg,otsu,7,35.80086,32.83321,-8.28933,0.96176,0.94835,-1.39432,0.99654,0.98756,-0.90112,4.21614,13.53535,221.03654,0.989989995956421,0.96587997674942,-2.43537998199463
Case_11-12,avg,otsu,9,35.80086,30.85262,-13.82157,0.96176,0.93078,-3.22118,0.99654,0.97855,-1.80525,4.21614,19.89903,371.9727,0.989989995956421,0.938650012016296,-5.18591022491455
Case_11-12,avg,otsu,11,35.80086,29.32539,-18.08747,0.96176,0.91439,-4.92535,0.99654,0.96813,-2.85086,4.21614,25.26607,499.27019,0.989989995956421,0.906409978866577,-8.44250965118408
Case_11-12,avg,otsu,13,35.80086,28.18623,-21.26941,0.96176,0.90139,-6.27703,0.99654,0.95744,-3.92358,4.21614,29.53748,600.5811,0.989989995956421,0.873499989509583,-11.7667903900146
Case_11-13,avg,otsu,3,37.6792,22.89555,-39.23557,0.96567,0.88496,-8.35793,0.99733,0.89883,-9.87637,2.98042,3.95323,32.64003,0.989530026912689,0.936209976673126,-5.38842010498047
Case_11-13,avg,otsu,5,37.6792,35.0819,-6.89319,0.96567,0.96291,-0.28581,0.99733,0.99278,-0.45622,2.98042,5.80766,94.86046,0.989530026912689,0.98513001203537,-0.444660007953644
Case_11-13,avg,otsu,7,37.6792,34.53559,-8.34309,0.96567,0.95665,-0.93407,0.99733,0.99104,-0.63068,2.98042,9.32967,213.03206,0.989530026912689,0.973839998245239,-1.58560001850128
Case_11-13,avg,otsu,9,37.6792,32.7281,-13.14014,0.96567,0.94503,-2.13738,0.99733,0.98531,-1.20522,2.98042,13.28114,345.61303,0.989530026912689,0.956089973449707,-3.379390001297
Case_11-13,avg,otsu,11,37.6792,31.28742,-16.96368,0.96567,0.93401,-3.27855,0.99733,0.97867,-1.871,2.98042,16.545,455.1231,0.989530026912689,0.934960007667542,-5.51473999023438
Case_11-13,avg,otsu,13,37.6792,30.19015,-19.87582,0.96567,0.92512,-4.19916,0.99733,0.97185,-2.55482,2.98042,19.08727,540.42216,0.989530026912689,0.913489997386932,-7.68446016311646
Case_11-15,avg,otsu,3,34.82427,23.62443,-32.16102,0.97127,0.90116,-7.21838,0.99486,0.89777,-9.75916,5.30428,6.63205,25.03205,0.988290011882782,0.944769978523254,-4.4035701751709
Case_11-15,avg,otsu,5,34.82427,33.71398,-3.18826,0.97127,0.9687,-0.2646,0.99486,0.98974,-0.51465,5.30428,9.05859,70.77888,0.988290011882782,0.977530002593994,-1.08875000476837
Case_11-15,avg,otsu,7,34.82427,31.97912,-8.17002,0.97127,0.95665,-1.50525,0.99486,0.98177,-1.31576,5.30428,16.22807,205.94294,0.988290011882782,0.950770020484924,-3.79645991325378
Case_11-15,avg,otsu,9,34.82427,29.94321,-14.01626,0.97127,0.93928,-3.29363,0.99486,0.9679,-2.70993,5.30428,24.66839,365.06576,0.988290011882782,0.908699989318848,-8.05331039428711
Case_11-15,avg,otsu,11,34.82427,28.41811,-18.39568,0.97127,0.92356,-4.91213,0.99486,0.95202,-4.30613,5.30428,31.75115,498.59491,0.988290011882782,0.859709978103638,-13.010350227356
Case_11-15,avg,otsu,13,34.82427,27.30373,-21.59569,0.97127,0.91144,-6.15998,0.99486,0.93595,-5.92144,5.30428,37.3035,603.2717,0.988290011882782,0.810609996318817,-17.9785308837891
Case_12-01,avg,otsu,3,34.87843,24.13972,-30.78897,0.97994,0.92444,-5.66361,0.99658,0.93642,-6.03665,5.06637,5.61682,10.86478,0.987820029258728,0.95226001739502,-3.59984993934631
Case_12-01,avg,otsu,5,34.87843,34.05558,-2.35919,0.97994,0.98001,0.00714,0.99658,0.99379,-0.27996,5.06637,7.01243,38.41133,0.987820029258728,0.982810020446777,-0.507179975509644
Case_12-01,avg,otsu,7,34.87843,33.63935,-3.55257,0.97994,0.97763,-0.23573,0.99658,0.99208,-0.45154,5.06637,10.49728,107.19529,0.987820029258728,0.968710005283356,-1.93456995487213
Case_12-01,avg,otsu,9,34.87843,32.00628,-8.23475,0.97994,0.97117,-0.89495,0.99658,0.98708,-0.95326,5.06637,16.29927,221.71496,0.987820029258728,0.94607001543045,-4.22648000717163
Case_12-01,avg,otsu,11,34.87843,30.4636,-12.65777,0.97994,0.96409,-1.61745,0.99658,0.9806,-1.60348,5.06637,22.87727,351.55151,0.987820029258728,0.918529987335205,-7.01444005966187
Case_12-01,avg,otsu,13,34.87843,29.16088,-16.3928,0.97994,0.95757,-2.28279,0.99658,0.97314,-2.35204,5.06637,29.34928,479.29602,0.987820029258728,0.888589978218079,-10.0453596115112
Case_12-02,avg,otsu,3,34.76286,24.8458,-28.52774,0.98121,0.93265,-4.94899,0.99562,0.93233,-6.35684,5.05424,5.55353,9.87864,0.987630009651184,0.956749975681305,-3.12667989730835
Case_12-02,avg,otsu,5,34.76286,34.27266,-1.41013,0.98121,0.98164,0.04382,0.99562,0.99281,-0.28224,5.05424,6.80076,34.55554,0.987630009651184,0.983049988746643,-0.463739991188049
Case_12-02,avg,otsu,7,34.76286,33.59674,-3.3545,0.98121,0.97882,-0.24358,0.99562,0.99009,-0.55543,5.05424,10.36871,105.14875,0.987630009651184,0.968850016593933,-1.9015200138092
Case_12-02,avg,otsu,9,34.76286,31.91866,-8.18172,0.98121,0.9724,-0.89787,0.99562,0.98353,-1.21432,5.05424,16.28686,222.24152,0.987630009651184,0.945689976215363,-4.24653005599976
Case_12-02,avg,otsu,11,34.76286,30.36358,-12.65512,0.98121,0.96547,-1.60414,0.99562,0.97507,-2.06404,5.05424,22.85568,352.20805,0.987630009651184,0.917100012302399,-7.14133977890015
Case_12-02,avg,otsu,13,34.76286,29.068,-16.38202,0.98121,0.95916,-2.24723,0.99562,0.96543,-3.03228,5.05424,29.21684,478.06594,0.987630009651184,0.885760009288788,-10.3145904541016
Case_12-03,avg,otsu,3,34.64716,24.70802,-28.68674,0.9801,0.93049,-5.06173,0.99648,0.94456,-5.21034,5.09714,5.75386,12.88409,0.987749993801117,0.957480013370514,-3.06453990936279
Case_12-03,avg,otsu,5,34.64716,34.10503,-1.56472,0.9801,0.98066,0.05714,0.99648,0.99405,-0.24386,5.09714,7.12798,39.84274,0.987749993801117,0.982940018177032,-0.486959993839264
Case_12-03,avg,otsu,7,34.64716,33.48115,-3.36538,0.9801,0.97789,-0.22549,0.99648,0.99189,-0.46062,5.09714,10.77753,111.44269,0.987749993801117,0.968770027160645,-1.92154002189636
Case_12-03,avg,otsu,9,34.64716,31.80203,-8.21173,0.9801,0.97128,-0.89991,0.99648,0.98652,-0.99952,5.09714,16.97598,233.04912,0.987749993801117,0.945819973945618,-4.24499988555908
Case_12-03,avg,otsu,11,34.64716,30.22743,-12.7564,0.9801,0.96404,-1.63861,0.99648,0.97953,-1.70099,5.09714,23.93064,369.49152,0.987749993801117,0.917689979076385,-7.0928897857666
Case_12-03,avg,otsu,13,34.64716,28.90779,-16.5652,0.9801,0.95738,-2.31813,0.99648,0.9715,-2.50682,5.09714,30.6411,501.14299,0.987749993801117,0.886979997158051,-10.2019701004028
Case_12-04,avg,otsu,3,34.71957,23.19939,-33.18065,0.98023,0.90851,-7.31665,0.99612,0.91855,-7.78721,5.45807,6.61894,21.26887,0.989499986171722,0.944079995155334,-4.59019994735718
Case_12-04,avg,otsu,5,34.71957,33.11319,-4.62673,0.98023,0.97599,-0.43255,0.99612,0.99162,-0.45175,5.45807,8.79546,61.14597,0.989499986171722,0.980139970779419,-0.945930004119873
Case_12-04,avg,otsu,7,34.71957,32.3095,-6.94153,0.98023,0.9695,-1.09464,0.99612,0.98875,-0.73987,5.45807,14.09202,158.18687,0.989499986171722,0.959550023078918,-3.02677989006042
Case_12-04,avg,otsu,9,34.71957,30.43629,-12.33679,0.98023,0.958,-2.26784,0.99612,0.98107,-1.51086,5.45807,22.23,307.28682,0.989499986171722,0.927250027656555,-6.29104995727539
Case_12-04,avg,otsu,11,34.71957,28.81914,-16.99454,0.98023,0.94662,-3.42879,0.99612,0.97126,-2.49568,5.45807,30.98665,467.72174,0.989499986171722,0.888620018959045,-10.195050239563
Case_12-04,avg,otsu,13,34.71957,27.51017,-20.76466,0.98023,0.93669,-4.44181,0.99612,0.96009,-3.61703,5.45807,39.05704,615.58335,0.989499986171722,0.847639977931976,-14.336540222168
Case_12-05,avg,otsu,3,34.39273,23.79867,-30.8032,0.97701,0.91504,-6.34282,0.99588,0.93057,-6.55802,6.02217,7.2575,20.51304,0.989170014858246,0.95252001285553,-3.70513010025024
Case_12-05,avg,otsu,5,34.39273,32.99609,-4.06086,0.97701,0.97244,-0.46775,0.99588,0.99161,-0.42877,6.02217,10.09973,67.70915,0.989170014858246,0.977940022945404,-1.13529002666473
Case_12-05,avg,otsu,7,34.39273,31.67469,-7.90295,0.97701,0.96226,-1.50971,0.99588,0.98709,-0.88264,6.02217,16.83118,179.48696,0.989170014858246,0.954230010509491,-3.53224992752075
Case_12-05,avg,otsu,9,34.39273,29.7858,-13.39507,0.97701,0.94802,-2.96722,0.99588,0.97838,-1.75724,6.02217,26.013,331.95393,0.989170014858246,0.919279992580414,-7.0655198097229
Case_12-05,avg,otsu,11,34.39273,28.23879,-17.89314,0.97701,0.93495,-4.30497,0.99588,0.96788,-2.81158,6.02217,34.90089,479.5401,0.989170014858246,0.87949001789093,-11.088080406189
Case_12-05,avg,otsu,13,34.39273,27.01225,-21.45942,0.97701,0.92418,-5.40731,0.99588,0.95639,-3.96534,6.02217,42.59069,607.23161,0.989170014858246,0.83856999874115,-15.224889755249
Case_12-06,avg,otsu,3,34.13071,24.88307,-27.09478,0.97721,0.93068,-4.76151,0.9952,0.93934,-5.61294,6.19048,7.17027,15.82737,0.988030016422272,0.961489975452423,-2.68616008758545
Case_12-06,avg,otsu,5,34.13071,33.16954,-2.81614,0.97721,0.97463,-0.26402,0.9952,0.99084,-0.4381,6.19048,10.00902,61.68407,0.988030016422272,0.976779997348785,-1.13863003253937
Case_12-06,avg,otsu,7,34.13071,31.80763,-6.80642,0.97721,0.96562,-1.18603,0.9952,0.98541,-0.98372,6.19048,16.66866,169.2628,0.988030016422272,0.95253998041153,-3.59200000762939
Case_12-06,avg,otsu,9,34.13071,29.96086,-12.2173,0.97721,0.95323,-2.45392,0.9952,0.97569,-1.96041,6.19048,25.44195,310.98509,0.988030016422272,0.917630016803741,-7.12528991699219
Case_12-06,avg,otsu,11,34.13071,28.45027,-16.64319,0.97721,0.94195,-3.60823,0.9952,0.96418,-3.11696,6.19048,33.67362,443.95814,0.988030016422272,0.87866997718811,-11.0684900283813
Case_12-06,avg,otsu,13,34.13071,27.25755,-20.13776,0.97721,0.93279,-4.54559,0.9952,0.95179,-4.36194,6.19048,40.65053,556.662,0.988030016422272,0.839450001716614,-15.0380096435547
Case_12-07,avg,otsu,3,34.27531,23.91307,-30.23237,0.9758,0.91462,-6.26973,0.99522,0.92393,-7.16324,6.20767,7.3455,18.32942,0.988770008087158,0.952180027961731,-3.70056009292603
Case_12-07,avg,otsu,5,34.27531,33.11698,-3.37949,0.9758,0.97173,-0.41709,0.99522,0.99072,-0.45216,6.20767,10.24541,65.04437,0.988770008087158,0.977299988269806,-1.16003000736237
Case_12-07,avg,otsu,7,34.27531,31.71181,-7.47914,0.9758,0.96101,-1.51568,0.99522,0.98526,-1.00078,6.20767,17.13279,175.99389,0.988770008087158,0.953029990196228,-3.61458992958069
Case_12-07,avg,otsu,9,34.27531,29.86132,-12.87805,0.9758,0.94663,-2.98934,0.99522,0.97556,-1.97544,6.20767,26.2189,322.36298,0.988770008087158,0.917770028114319,-7.18064022064209
Case_12-07,avg,otsu,11,34.27531,28.35663,-17.26806,0.9758,0.93369,-4.31543,0.99522,0.96411,-3.12594,6.20767,34.77063,460.12369,0.988770008087158,0.878019988536835,-11.2007904052734
Case_12-07,avg,otsu,13,34.27531,27.1692,-20.73245,0.9758,0.92324,-5.38635,0.99522,0.95181,-4.36185,6.20767,42.01272,576.78726,0.988770008087158,0.837670028209686,-15.2816095352173
Case_12-08,avg,otsu,3,34.35927,24.65591,-28.24088,0.97891,0.92727,-5.27526,0.99574,0.94029,-5.56872,5.98791,6.90952,15.39118,0.988439977169037,0.957520008087158,-3.12815999984741
Case_12-08,avg,otsu,5,34.35927,33.41701,-2.74237,0.97891,0.97625,-0.27173,0.99574,0.99218,-0.35752,5.98791,9.20592,53.74179,0.988439977169037,0.97859001159668,-0.996519982814789
Case_12-08,avg,otsu,7,34.35927,32.10511,-6.56056,0.97891,0.96808,-1.10633,0.99574,0.98769,-0.80844,5.98791,15.09778,152.13772,0.988439977169037,0.956610023975372,-3.22022008895874
Case_12-08,avg,otsu,9,34.35927,30.25955,-11.93192,0.97891,0.95641,-2.29847,0.99574,0.97944,-1.63697,5.98791,23.36213,290.155,0.988439977169037,0.923979997634888,-6.52138996124268
Case_12-08,avg,otsu,11,34.35927,28.73366,-16.3729,0.97891,0.94557,-3.40583,0.99574,0.96955,-2.6302,5.98791,31.50596,426.15954,0.988439977169037,0.886699974536896,-10.292989730835
Case_12-08,avg,otsu,13,34.35927,27.52523,-19.88995,0.97891,0.93665,-4.31705,0.99574,0.95886,-3.70378,5.98791,38.67515,545.8873,0.988439977169037,0.848460018634796,-14.1617097854614
Case_12-09,avg,otsu,3,34.45769,24.74214,-28.19559,0.98045,0.9311,-5.0334,0.99547,0.93697,-5.87662,5.85545,6.69147,14.27764,0.988229990005493,0.95863002538681,-2.99524998664856
Case_12-09,avg,otsu,5,34.45769,33.39999,-3.06956,0.98045,0.97797,-0.25295,0.99547,0.99157,-0.39177,5.85545,9.10378,55.47533,0.988229990005493,0.978450000286102,-0.989650011062622
Case_12-09,avg,otsu,7,34.45769,32.10138,-6.83827,0.98045,0.97095,-0.96894,0.99547,0.98688,-0.86291,5.85545,15.09601,157.81127,0.988229990005493,0.956529974937439,-3.20776009559631
Case_12-09,avg,otsu,9,34.45769,30.24831,-12.21608,0.98045,0.96036,-2.04906,0.99547,0.97809,-1.74591,5.85545,23.36911,299.10015,0.988229990005493,0.92400997877121,-6.49848985671997
Case_12-09,avg,otsu,11,34.45769,28.72031,-16.65051,0.98045,0.95025,-3.08022,0.99547,0.96756,-2.8037,5.85545,31.35833,435.54091,0.988229990005493,0.886960029602051,-10.2476100921631
Case_12-09,avg,otsu,13,34.45769,27.5121,-20.15686,0.98045,0.9417,-3.95227,0.99547,0.95617,-3.94788,5.85545,38.29822,554.06109,0.988229990005493,0.849059998989105,-14.0827503204346
Case_12-10,avg,otsu,3,34.4184,24.40033,-29.10673,0.97981,0.92794,-5.29388,0.99712,0.95127,-4.59824,5.15515,6.2226,20.70648,0.989459991455078,0.960860013961792,-2.89046001434326
Case_12-10,avg,otsu,5,34.4184,33.59198,-2.4011,0.97981,0.98016,0.03572,0.99712,0.99432,-0.28081,5.15515,7.55932,46.63628,0.989459991455078,0.985040009021759,-0.446709990501404
Case_12-10,avg,otsu,7,34.4184,33.35831,-3.08001,0.97981,0.97863,-0.12043,0.99712,0.99298,-0.4152,5.15515,10.97298,112.85472,0.989459991455078,0.972819983959198,-1.68173003196716
Case_12-10,avg,otsu,9,34.4184,31.69956,-7.89938,0.97981,0.97243,-0.75321,0.99712,0.98837,-0.87753,5.15515,17.23743,234.37301,0.989459991455078,0.952359974384308,-3.74952006340027
Case_12-10,avg,otsu,11,34.4184,30.04507,-12.70637,0.97981,0.96513,-1.49825,0.99712,0.98201,-1.51536,5.15515,24.82368,381.53167,0.989459991455078,0.926360011100769,-6.37721014022827
Case_12-10,avg,otsu,13,34.4184,28.62579,-16.82998,0.97981,0.95805,-2.22084,0.99712,0.9744,-2.27856,5.15515,32.48556,530.15742,0.989459991455078,0.897050023078918,-9.33942985534668
Case_12-11,avg,otsu,3,34.36496,23.69759,-31.04142,0.97964,0.91991,-6.09714,0.99691,0.94453,-5.25424,5.83584,7.24508,24.14802,0.989690005779266,0.955290019512177,-3.475830078125
Case_12-11,avg,otsu,5,34.36496,32.7873,-4.5909,0.97964,0.9762,-0.35115,0.99691,0.99301,-0.39121,5.83584,9.88421,69.37082,0.989690005779266,0.979730010032654,-1.00637996196747
Case_12-11,avg,otsu,7,34.36496,31.79553,-7.47689,0.97964,0.96981,-1.00343,0.99691,0.99001,-0.69214,5.83584,16.28584,179.06591,0.989690005779266,0.958450019359589,-3.15653991699219
Case_12-11,avg,otsu,9,34.36496,29.90158,-12.98817,0.97964,0.95888,-2.11915,0.99691,0.98321,-1.37425,5.83584,25.30528,333.61847,0.989690005779266,0.92629998922348,-6.40503978729248
Case_12-11,avg,otsu,11,34.36496,28.29307,-17.66884,0.97964,0.9481,-3.21955,0.99691,0.97467,-2.23089,5.83584,34.22614,486.48181,0.989690005779266,0.888819992542267,-10.1920795440674
Case_12-11,avg,otsu,13,34.36496,27.0007,-21.42956,0.97964,0.93871,-4.17807,0.99691,0.96508,-3.19287,5.83584,41.94634,618.77125,0.989690005779266,0.849740028381348,-14.1407899856567
Case_12-12,avg,otsu,3,34.4456,24.62535,-28.50945,0.97563,0.92696,-4.98857,0.99667,0.9513,-4.55216,5.77285,6.69533,15.97963,0.987929999828339,0.959609985351562,-2.86660003662109
Case_12-12,avg,otsu,5,34.4456,33.43395,-2.93695,0.97563,0.97425,-0.14145,0.99667,0.99368,-0.3,5.77285,9.01227,56.11474,0.987929999828339,0.9792799949646,-0.875569999217987
Case_12-12,avg,otsu,7,34.4456,32.38892,-5.97081,0.97563,0.96747,-0.83638,0.99667,0.99067,-0.602,5.77285,14.5162,151.45639,0.987929999828339,0.959510028362274,-2.87671995162964
Case_12-12,avg,otsu,9,34.4456,30.58161,-11.21766,0.97563,0.95679,-1.93106,0.99667,0.98447,-1.22408,5.77285,22.36757,287.46148,0.987929999828339,0.930169999599457,-5.84657001495361
Case_12-12,avg,otsu,11,34.4456,29.04503,-15.67855,0.97563,0.94656,-2.97961,0.99667,0.97691,-1.9826,5.77285,30.13509,422.01408,0.987929999828339,0.896640002727509,-9.24053001403809
Case_12-12,avg,otsu,13,34.4456,27.8071,-19.27242,0.97563,0.93792,-3.86519,0.99667,0.96857,-2.81939,5.77285,36.97872,540.56263,0.987929999828339,0.861989974975586,-12.7478704452515
Case_13-01,avg,otsu,3,33.57345,24.77684,-26.20109,0.96389,0.91403,-5.17279,0.99282,0.91674,-7.66302,7.02242,9.20493,31.07917,0.989589989185333,0.966210007667542,-2.36259007453918
Case_13-01,avg,otsu,5,33.57345,32.15372,-4.22873,0.96389,0.95677,-0.73867,0.99282,0.98423,-0.86521,7.02242,15.36662,118.82229,0.989589989185333,0.973290026187897,-1.64714002609253
Case_13-01,avg,otsu,7,33.57345,29.84602,-11.10231,0.96389,0.93232,-3.27527,0.99282,0.9687,-2.42944,7.02242,27.61582,293.25218,0.989589989185333,0.938419997692108,-5.17082977294922
Case_13-01,avg,otsu,9,33.57345,27.78957,-17.22754,0.96389,0.90357,-6.25798,0.99282,0.94549,-4.76723,7.02242,38.97245,454.97179,0.989589989185333,0.887539982795715,-10.3123502731323
Case_13-01,avg,otsu,11,33.57345,26.31529,-21.61875,0.96389,0.87929,-8.77694,0.99282,0.91972,-7.36287,7.02242,47.39206,574.86792,0.989589989185333,0.830290019512177,-16.0975704193115
Case_13-01,avg,otsu,13,33.57345,25.24428,-24.8088,0.96389,0.861,-10.67445,0.99282,0.8937,-9.98368,7.02242,53.63172,663.72134,0.989589989185333,0.773230016231537,-21.8635997772217
Case_13-02,avg,otsu,3,33.5893,24.21416,-27.91109,0.9619,0.90298,-6.12538,0.99238,0.90218,-9.08926,7.12555,9.94858,39.61842,0.990419983863831,0.962029993534088,-2.86646008491516
Case_13-02,avg,otsu,5,33.5893,31.83755,-5.2152,0.9619,0.9512,-1.11238,0.99238,0.98211,-1.03489,7.12555,17.08911,139.82864,0.990419983863831,0.971669971942902,-1.89313995838165
Case_13-02,avg,otsu,7,33.5893,29.39361,-12.49115,0.9619,0.92049,-4.30502,0.99238,0.96373,-2.887,7.12555,31.11913,336.72601,0.990419983863831,0.931379973888397,-5.96111011505127
Case_13-02,avg,otsu,9,33.5893,27.27126,-18.80968,0.9619,0.8843,-8.06737,0.99238,0.93571,-5.71051,7.12555,43.34612,508.31964,0.990419983863831,0.871569991111755,-11.9999599456787
Case_13-02,avg,otsu,11,33.5893,25.78595,-23.23165,0.9619,0.85408,-11.20907,0.99238,0.90456,-8.84943,7.12555,51.99164,629.6509,0.990419983863831,0.804139971733093,-18.8081798553467
Case_13-02,avg,otsu,13,33.5893,24.73276,-26.36715,0.9619,0.83179,-13.52635,0.99238,0.87347,-11.98231,7.12555,58.18051,716.50553,0.990419983863831,0.737909972667694,-25.4952507019043
Case_13-03,avg,otsu,3,33.76697,24.19464,-28.34821,0.96532,0.90796,-5.94207,0.99229,0.8966,-9.64335,6.77065,9.28237,37.09718,0.990220010280609,0.962870001792908,-2.76201009750366
Case_13-03,avg,otsu,5,33.76697,32.0572,-5.06344,0.96532,0.95652,-0.91161,0.99229,0.98192,-1.04506,6.77065,15.38978,127.30137,0.990220010280609,0.973460018634796,-1.69254994392395
Case_13-03,avg,otsu,7,33.76697,29.67208,-12.12691,0.96532,0.93014,-3.64439,0.99229,0.96424,-2.82679,6.77065,28.47688,320.593,0.990220010280609,0.936919987201691,-5.38263988494873
Case_13-03,avg,otsu,9,33.76697,27.46977,-18.64899,0.96532,0.8973,-7.04637,0.99229,0.93547,-5.72615,6.77065,40.90204,504.10803,0.990220010280609,0.881319999694824,-10.9975595474243
Case_13-03,avg,otsu,11,33.76697,25.89344,-23.31725,0.96532,0.8688,-9.99876,0.99229,0.90194,-9.1052,6.77065,49.76591,635.02411,0.990220010280609,0.816829979419708,-17.5102500915527
Case_13-03,avg,otsu,13,33.76697,24.75977,-26.67459,0.96532,0.84722,-12.23429,0.99229,0.86705,-12.62131,6.77065,56.13678,729.11951,0.990220010280609,0.75151002407074,-24.1067600250244
Case_13-04,avg,otsu,3,34.31747,24.24609,-29.34768,0.96192,0.90252,-6.17515,0.9925,0.89228,-10.09773,6.23522,7.46399,19.70692,0.986949980258942,0.953679978847504,-3.37099003791809
Case_13-04,avg,otsu,5,34.31747,33.24708,-3.11908,0.96192,0.95917,-0.28589,0.9925,0.98531,-0.72443,6.23522,11.3638,82.25179,0.986949980258942,0.973879992961884,-1.32428002357483
Case_13-04,avg,otsu,7,34.31747,31.40853,-8.47656,0.96192,0.94106,-2.16858,0.9925,0.97362,-1.90227,6.23522,20.35111,226.38961,0.986949980258942,0.944230020046234,-4.3284797668457
Case_13-04,avg,otsu,9,34.31747,29.50259,-14.0304,0.96192,0.91862,-4.50141,0.9925,0.95559,-3.71889,6.23522,29.63471,375.2793,0.986949980258942,0.901319980621338,-8.67621994018555
Case_13-04,avg,otsu,11,34.31747,28.09416,-18.13452,0.96192,0.89966,-6.47247,0.9925,0.93588,-5.70479,6.23522,36.80656,490.3009,0.986949980258942,0.853919982910156,-13.4788999557495
Case_13-04,avg,otsu,13,34.31747,27.05387,-21.1659,0.96192,0.88555,-7.93933,0.9925,0.91622,-7.68564,6.23522,42.17153,576.3439,0.986949980258942,0.807420015335083,-18.1903800964355
Case_13-05,avg,otsu,3,34.04268,25.45545,-25.22489,0.96448,0.92469,-4.12554,0.99084,0.90091,-9.07614,6.26567,7.31576,16.75942,0.985909998416901,0.964100003242493,-2.21216988563538
Case_13-05,avg,otsu,5,34.04268,33.18638,-2.51537,0.96448,0.96275,-0.17937,0.99084,0.98259,-0.83263,6.26567,11.33299,80.87435,0.985909998416901,0.972949981689453,-1.31452000141144
Case_13-05,avg,otsu,7,34.04268,31.45513,-7.6009,0.96448,0.94753,-1.75742,0.99084,0.96937,-2.16685,6.26567,19.80827,216.13969,0.985909998416901,0.943379998207092,-4.31377983093262
Case_13-05,avg,otsu,9,34.04268,29.57702,-13.11783,0.96448,0.92858,-3.72221,0.99084,0.94833,-4.2903,6.26567,28.51958,355.17207,0.985909998416901,0.900520026683807,-8.66102981567383
Case_13-05,avg,otsu,11,34.04268,28.13357,-17.35795,0.96448,0.91213,-5.4278,0.99084,0.92432,-6.7135,6.26567,35.46114,465.95927,0.985909998416901,0.852519989013672,-13.5296297073364
Case_13-05,avg,otsu,13,34.04268,27.03628,-20.58122,0.96448,0.8994,-6.74768,0.99084,0.89928,-9.24064,6.26567,40.82225,551.5225,0.985909998416901,0.804300010204315,-18.420539855957
Case_13-06,avg,otsu,3,33.80444,24.58217,-27.28124,0.96775,0.91379,-5.57582,0.99244,0.90687,-8.62218,6.8447,9.17256,34.00967,0.990140020847321,0.964579999446869,-2.58145999908447
Case_13-06,avg,otsu,5,33.80444,32.22578,-4.66998,0.96775,0.95958,-0.84423,0.99244,0.98351,-0.8998,6.8447,15.21273,122.25561,0.990140020847321,0.973760008811951,-1.65430998802185
Case_13-06,avg,otsu,7,33.80444,29.84177,-11.72234,0.96775,0.93538,-3.34487,0.99244,0.96711,-2.5523,6.8447,27.93407,308.11241,0.990140020847321,0.93792998790741,-5.27299022674561
Case_13-06,avg,otsu,9,33.80444,27.70493,-18.04352,0.96775,0.90629,-6.35081,0.99244,0.94153,-5.12978,6.8447,39.88664,482.73759,0.990140020847321,0.88415002822876,-10.7045497894287
Case_13-06,avg,otsu,11,33.80444,26.17426,-22.57153,0.96775,0.88134,-8.92896,0.99244,0.91231,-8.07404,6.8447,48.6437,610.67687,0.990140020847321,0.822409987449646,-16.9400291442871
Case_13-06,avg,otsu,13,33.80444,25.06754,-25.84542,0.96775,0.86234,-10.89228,0.99244,0.88226,-11.10193,6.8447,55.05668,704.36951,0.990140020847321,0.760349988937378,-23.2078304290771
Case_13-07,avg,otsu,3,33.52001,25.04899,-25.27153,0.96367,0.91765,-4.77549,0.99169,0.91,-8.23745,6.96259,8.73397,25.44139,0.988590002059937,0.965120017528534,-2.37408995628357
Case_13-07,avg,otsu,5,33.52001,32.41633,-3.2926,0.96367,0.95895,-0.48979,0.99169,0.98272,-0.90452,6.96259,14.28736,105.2018,0.988590002059937,0.972590029239655,-1.61846005916595
Case_13-07,avg,otsu,7,33.52001,30.29845,-9.61086,0.96367,0.93791,-2.67311,0.99169,0.96657,-2.53305,6.96259,25.39102,264.6778,0.988590002059937,0.938199996948242,-5.09715986251831
Case_13-07,avg,otsu,9,33.52001,28.37391,-15.35232,0.96367,0.91374,-5.18123,0.99169,0.94335,-4.87451,6.96259,35.8437,414.80412,0.988590002059937,0.889190018177032,-10.0547199249268
Case_13-07,avg,otsu,11,33.52001,26.9776,-19.51792,0.96367,0.89386,-7.24418,0.99169,0.91815,-7.41562,6.96259,43.78293,528.83108,0.988590002059937,0.835189998149872,-15.5170497894287
Case_13-07,avg,otsu,13,33.52001,25.95239,-22.57643,0.96367,0.87917,-8.76856,0.99169,0.89309,-9.94262,6.96259,49.75409,614.5917,0.988590002059937,0.78219997882843,-20.8772106170654
Case_13-10,avg,otsu,3,33.76461,24.20385,-28.31592,0.95925,0.90225,-5.94214,0.99302,0.90552,-8.8115,6.75455,8.64708,28.01859,0.989539980888367,0.960640013217926,-2.92055010795593
Case_13-10,avg,otsu,5,33.76461,32.5415,-3.62246,0.95925,0.95477,-0.46703,0.99302,0.98506,-0.8016,6.75455,13.79617,104.25002,0.989539980888367,0.975139975547791,-1.45521998405457
