name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_3-03,gauss,1,1.1,6,33.4616,33.86291,1.19932,0.96952,0.97428,0.49096,0.9957,0.99458,-0.11248
Case_3-03,gauss,1,1.4,8,33.4616,33.969,1.51637,0.96952,0.97515,0.5807,0.9957,0.99406,-0.16471
Case_3-03,gauss,1,1.7,10,33.4616,33.60668,0.43357,0.96952,0.97418,0.48065,0.9957,0.99256,-0.31536
Case_3-03,gauss,1,2,12,33.4616,32.88874,-1.71199,0.96952,0.97168,0.22279,0.9957,0.99011,-0.56141
Case_3-04,gauss,1,0.4,2,33.66412,24.43343,-27.41997,0.97551,0.92205,-5.48021,0.99463,0.91699,-7.80592
Case_3-04,gauss,1,0.7,4,33.66412,33.31044,-1.05061,0.97551,0.97592,0.04203,0.99463,0.99229,-0.23526
Case_3-04,gauss,1,1.1,6,33.66412,34.21998,1.65119,0.97551,0.97965,0.42439,0.99463,0.99369,-0.09451
Case_3-04,gauss,1,1.4,8,33.66412,34.29329,1.86896,0.97551,0.98017,0.4777,0.99463,0.99297,-0.1669
Case_3-04,gauss,1,1.7,10,33.66412,33.92491,0.77468,0.97551,0.97915,0.37314,0.99463,0.99113,-0.35189
Case_3-04,gauss,1,2,12,33.66412,33.23633,-1.27076,0.97551,0.97694,0.14659,0.99463,0.98828,-0.63843
Case_3-05,gauss,1,0.4,2,33.34284,24.5231,-26.45168,0.97374,0.92293,-5.21803,0.9955,0.93415,-6.16273
Case_3-05,gauss,1,0.7,4,33.34284,32.89505,-1.34299,0.97374,0.97386,0.01232,0.9955,0.99323,-0.22803
Case_3-05,gauss,1,1.1,6,33.34284,33.85899,1.54801,0.97374,0.97808,0.4457,0.9955,0.99456,-0.09442
Case_3-05,gauss,1,1.4,8,33.34284,33.98855,1.93658,0.97374,0.97914,0.55456,0.9955,0.994,-0.15068
Case_3-05,gauss,1,1.7,10,33.34284,33.65436,0.93429,0.97374,0.97869,0.50835,0.9955,0.99241,-0.3104
Case_3-05,gauss,1,2,12,33.34284,32.95898,-1.15125,0.97374,0.97693,0.3276,0.9955,0.98982,-0.57057
Case_3-06,gauss,1,0.4,2,33.53373,24.51077,-26.90712,0.97161,0.91667,-5.65453,0.99405,0.91712,-7.73905
Case_3-06,gauss,1,0.7,4,33.53373,33.09267,-1.31527,0.97161,0.97208,0.04837,0.99405,0.99139,-0.26759
Case_3-06,gauss,1,1.1,6,33.53373,33.99515,1.37599,0.97161,0.97624,0.47653,0.99405,0.9929,-0.11569
Case_3-06,gauss,1,1.4,8,33.53373,34.00881,1.41672,0.97161,0.97659,0.51255,0.99405,0.99199,-0.20723
Case_3-06,gauss,1,1.7,10,33.53373,33.56775,0.10145,0.97161,0.97509,0.35817,0.99405,0.9898,-0.42754
Case_3-06,gauss,1,2,12,33.53373,32.82152,-2.12386,0.97161,0.97216,0.05661,0.99405,0.98647,-0.76254
Case_3-07,gauss,1,0.4,2,34.25029,25.33212,-26.03823,0.98245,0.93869,-4.45417,0.99296,0.90503,-8.85534
Case_3-07,gauss,1,0.7,4,34.25029,33.93291,-0.92665,0.98245,0.98244,-0.00102,0.99296,0.99043,-0.25479
Case_3-07,gauss,1,1.1,6,34.25029,34.91621,1.94428,0.98245,0.98543,0.30332,0.99296,0.99252,-0.04431
Case_3-07,gauss,1,1.4,8,34.25029,35.04522,2.32094,0.98245,0.98598,0.35931,0.99296,0.99188,-0.10877
Case_3-07,gauss,1,1.7,10,34.25029,34.81767,1.65657,0.98245,0.98559,0.31961,0.99296,0.99018,-0.27997
Case_3-07,gauss,1,2,12,34.25029,34.3048,0.15915,0.98245,0.98443,0.20154,0.99296,0.9875,-0.54987
Case_3-08,gauss,1,0.4,2,33.9897,23.4564,-30.98968,0.97361,0.90641,-6.90215,0.99558,0.91103,-8.49254
Case_3-08,gauss,1,0.7,4,33.9897,32.70034,-3.79338,0.97361,0.97174,-0.19207,0.99558,0.99115,-0.44497
Case_3-08,gauss,1,1.1,6,33.9897,34.08609,0.28359,0.97361,0.97691,0.33894,0.99558,0.99399,-0.15971
Case_3-08,gauss,1,1.4,8,33.9897,34.26457,0.80869,0.97361,0.97805,0.45603,0.99558,0.9938,-0.17879
Case_3-08,gauss,1,1.7,10,33.9897,34.00491,0.04475,0.97361,0.97765,0.41495,0.99558,0.99268,-0.29129
Case_3-08,gauss,1,2,12,33.9897,33.36157,-1.848,0.97361,0.97586,0.2311,0.99558,0.99059,-0.50122
Case_3-09,gauss,1,0.4,2,34.58481,24.46114,-29.27201,0.97363,0.91602,-5.91703,0.99383,0.89556,-9.88801
Case_3-09,gauss,1,0.7,4,34.58481,34.07153,-1.48412,0.97363,0.97436,0.07498,0.99383,0.99114,-0.27067
Case_3-09,gauss,1,1.1,6,34.58481,35.22961,1.8644,0.97363,0.97871,0.52176,0.99383,0.99349,-0.03421
Case_3-09,gauss,1,1.4,8,34.58481,35.37893,2.29615,0.97363,0.97972,0.62549,0.99383,0.99298,-0.08553
Case_3-09,gauss,1,1.7,10,34.58481,35.18677,1.74053,0.97363,0.9795,0.6029,0.99383,0.99158,-0.2264
Case_3-09,gauss,1,2,12,34.58481,34.72059,0.3926,0.97363,0.97833,0.48273,0.99383,0.98939,-0.44676
Case_3-10,gauss,1,0.4,2,34.11597,25.05276,-26.56589,0.97929,0.93165,-4.86475,0.99336,0.91104,-8.28703
Case_3-10,gauss,1,0.7,4,34.11597,33.72586,-1.14348,0.97929,0.9794,0.01123,0.99336,0.99076,-0.26174
Case_3-10,gauss,1,1.1,6,34.11597,34.66593,1.61203,0.97929,0.98276,0.35434,0.99336,0.99249,-0.08758
Case_3-10,gauss,1,1.4,8,34.11597,34.73257,1.80736,0.97929,0.98325,0.40437,0.99336,0.99166,-0.17114
Case_3-10,gauss,1,1.7,10,34.11597,34.40008,0.83278,0.97929,0.98249,0.32677,0.99336,0.98965,-0.37348
Case_3-10,gauss,1,2,12,34.11597,33.78255,-0.97731,0.97929,0.98077,0.15113,0.99336,0.98661,-0.67951
Case_4-01,gauss,1,0.4,2,36.19812,21.50872,-40.58056,0.97463,0.88725,-8.96545,0.99906,0.9559,-4.32006
Case_4-01,gauss,1,0.7,4,36.19812,31.90266,-11.86653,0.97463,0.96874,-0.60433,0.99906,0.99594,-0.31229
Case_4-01,gauss,1,1.1,6,36.19812,35.99519,-0.56061,0.97463,0.9776,0.30473,0.99906,0.99865,-0.04104
Case_4-01,gauss,1,1.4,8,36.19812,36.32461,0.34944,0.97463,0.97915,0.46377,0.99906,0.9987,-0.03603
Case_4-01,gauss,1,1.7,10,36.19812,36.41149,0.58945,0.97463,0.98016,0.56739,0.99906,0.99864,-0.04204
Case_4-01,gauss,1,2,12,36.19812,36.22912,0.08564,0.97463,0.98061,0.61357,0.99906,0.99845,-0.06106
Case_4-02,gauss,1,0.4,2,35.19971,23.13864,-34.26469,0.98889,0.92771,-6.18673,0.99702,0.92544,-7.17939
Case_4-02,gauss,1,0.7,4,35.19971,33.29414,-5.4136,0.98889,0.98628,-0.26393,0.99702,0.99342,-0.36108
Case_4-02,gauss,1,1.1,6,35.19971,35.53467,0.9516,0.98889,0.99036,0.14865,0.99702,0.99654,-0.04814
Case_4-02,gauss,1,1.4,8,35.19971,35.80199,1.71104,0.98889,0.99113,0.22652,0.99702,0.99655,-0.04714
Case_4-02,gauss,1,1.7,10,35.19971,35.78887,1.67376,0.98889,0.99146,0.25989,0.99702,0.99616,-0.08626
Case_4-02,gauss,1,2,12,35.19971,35.491,0.82754,0.98889,0.99138,0.2518,0.99702,0.9954,-0.16248
Case_4-03,gauss,1,0.4,2,35.46534,22.52444,-36.48886,0.98452,0.91221,-7.3447,0.9983,0.9497,-4.86828
Case_4-03,gauss,1,0.7,4,35.46534,33.14659,-6.53807,0.98452,0.98141,-0.31589,0.9983,0.99589,-0.24141
Case_4-03,gauss,1,1.1,6,35.46534,35.60432,0.39188,0.98452,0.98636,0.18689,0.9983,0.99789,-0.04107
Case_4-03,gauss,1,1.4,8,35.46534,35.87352,1.15093,0.98452,0.98734,0.28643,0.9983,0.99789,-0.04107
Case_4-03,gauss,1,1.7,10,35.46534,35.84196,1.06194,0.98452,0.98781,0.33417,0.9983,0.99765,-0.06511
Case_4-03,gauss,1,2,12,35.46534,35.52135,0.15793,0.98452,0.9878,0.33316,0.9983,0.99718,-0.11219
Case_4-04,gauss,1,0.4,2,35.07537,23.64403,-32.59079,0.98965,0.93432,-5.59087,0.9967,0.93151,-6.54058
Case_4-04,gauss,1,0.7,4,35.07537,33.68366,-3.96777,0.98965,0.98773,-0.19401,0.9967,0.99386,-0.28494
Case_4-04,gauss,1,1.1,6,35.07537,35.47223,1.13145,0.98965,0.99106,0.14247,0.9967,0.99624,-0.04615
Case_4-04,gauss,1,1.4,8,35.07537,35.70322,1.79,0.98965,0.99171,0.20815,0.9967,0.99615,-0.05518
Case_4-04,gauss,1,1.7,10,35.07537,35.62235,1.55944,0.98965,0.99189,0.22634,0.9967,0.9956,-0.11036
Case_4-04,gauss,1,2,12,35.07537,35.25457,0.5109,0.98965,0.99167,0.20411,0.9967,0.99461,-0.20969
Case_4-05,gauss,1,0.4,2,35.03547,23.23663,-33.67684,0.98736,0.92393,-6.4242,0.99689,0.92978,-6.73194
Case_4-05,gauss,1,0.7,4,35.03547,33.5416,-4.26388,0.98736,0.98544,-0.19446,0.99689,0.99407,-0.28288
Case_4-05,gauss,1,1.1,6,35.03547,35.39638,1.03013,0.98736,0.98924,0.19041,0.99689,0.9964,-0.04915
Case_4-05,gauss,1,1.4,8,35.03547,35.61219,1.6461,0.98736,0.99001,0.26839,0.99689,0.99629,-0.06019
Case_4-05,gauss,1,1.7,10,35.03547,35.50473,1.33939,0.98736,0.99018,0.28561,0.99689,0.99573,-0.11636
Case_4-05,gauss,1,2,12,35.03547,35.11107,0.21578,0.98736,0.98987,0.25421,0.99689,0.99476,-0.21366
Case_4-06,gauss,1,0.4,2,35.19232,22.64067,-35.66588,0.98793,0.92048,-6.82741,0.99799,0.94268,-5.54214
Case_4-06,gauss,1,0.7,4,35.19232,32.31922,-8.164,0.98793,0.98336,-0.46258,0.99799,0.99404,-0.3958
Case_4-06,gauss,1,1.1,6,35.19232,35.16278,-0.08394,0.98793,0.98904,0.11236,0.99799,0.99729,-0.07014
Case_4-06,gauss,1,1.4,8,35.19232,35.47136,0.7929,0.98793,0.98998,0.2075,0.99799,0.99738,-0.06112
Case_4-06,gauss,1,1.7,10,35.19232,35.51428,0.91486,0.98793,0.99047,0.2571,0.99799,0.99721,-0.07816
Case_4-06,gauss,1,2,12,35.19232,35.26218,0.19851,0.98793,0.99053,0.26318,0.99799,0.99675,-0.12425
Case_4-07,gauss,1,0.4,2,35.47325,22.93203,-35.35402,0.98688,0.92281,-6.49218,0.99788,0.94002,-5.79829
Case_4-07,gauss,1,0.7,4,35.47325,33.42317,-5.77923,0.98688,0.98419,-0.27258,0.99788,0.99516,-0.27258
Case_4-07,gauss,1,1.1,6,35.47325,35.75754,0.80142,0.98688,0.98864,0.17834,0.99788,0.99749,-0.03908
Case_4-07,gauss,1,1.4,8,35.47325,36.03357,1.57956,0.98688,0.98956,0.27156,0.99788,0.99749,-0.03908
Case_4-07,gauss,1,1.7,10,35.47325,36.03588,1.58607,0.98688,0.99002,0.31817,0.99788,0.99722,-0.06614
Case_4-07,gauss,1,2,12,35.47325,35.76918,0.83423,0.98688,0.99006,0.32223,0.99788,0.99671,-0.11725
Case_4-08,gauss,1,0.4,2,36.43827,22.86192,-37.25849,0.98724,0.92397,-6.40878,0.99725,0.90049,-9.70268
Case_4-08,gauss,1,0.7,4,36.43827,33.78588,-7.27913,0.98724,0.98421,-0.30692,0.99725,0.99248,-0.47832
Case_4-08,gauss,1,1.1,6,36.43827,36.859,1.15464,0.98724,0.9893,0.20866,0.99725,0.99698,-0.02707
Case_4-08,gauss,1,1.4,8,36.43827,37.186,2.05205,0.98724,0.99028,0.30793,0.99725,0.99709,-0.01604
Case_4-08,gauss,1,1.7,10,36.43827,37.32343,2.4292,0.98724,0.99089,0.36972,0.99725,0.99696,-0.02908
Case_4-08,gauss,1,2,12,36.43827,37.24401,2.21125,0.98724,0.99118,0.39909,0.99725,0.99658,-0.06718
Case_4-09,gauss,1,0.4,2,35.65316,23.4303,-34.28268,0.98939,0.92992,-6.01077,0.99687,0.92218,-7.49245
Case_4-09,gauss,1,0.7,4,35.65316,33.92156,-4.85679,0.98939,0.9872,-0.22135,0.99687,0.99366,-0.32201
Case_4-09,gauss,1,1.1,6,35.65316,36.11707,1.30117,0.98939,0.991,0.16273,0.99687,0.99661,-0.02608
Case_4-09,gauss,1,1.4,8,35.65316,36.35695,1.97399,0.98939,0.99168,0.23146,0.99687,0.99655,-0.0321
Case_4-09,gauss,1,1.7,10,35.65316,36.32106,1.87333,0.98939,0.99193,0.25672,0.99687,0.99612,-0.07524
Case_4-09,gauss,1,2,12,35.65316,36.02804,1.05146,0.98939,0.99183,0.24662,0.99687,0.99534,-0.15348
Case_4-10,gauss,1,0.4,2,34.83207,22.95156,-34.10796,0.98571,0.92043,-6.62264,0.99736,0.93574,-6.17831
Case_4-10,gauss,1,0.7,4,34.83207,33.2908,-4.42486,0.98571,0.98379,-0.19478,0.99736,0.99476,-0.26069
Case_4-10,gauss,1,1.1,6,34.83207,35.19876,1.05274,0.98571,0.98789,0.22116,0.99736,0.9969,-0.04612
Case_4-10,gauss,1,1.4,8,34.83207,35.42645,1.70642,0.98571,0.98876,0.30942,0.99736,0.9968,-0.05615
Case_4-10,gauss,1,1.7,10,34.83207,35.32696,1.42079,0.98571,0.98903,0.33681,0.99736,0.99629,-0.10728
Case_4-10,gauss,1,2,12,34.83207,34.93109,0.28428,0.98571,0.98878,0.31145,0.99736,0.9954,-0.19652
Case_5-01,gauss,1,0.4,2,35.52391,22.45425,-36.79116,0.97192,0.88591,-8.84949,0.99714,0.91207,-8.5314
Case_5-01,gauss,1,0.7,4,35.52391,33.20469,-6.52862,0.97192,0.96942,-0.25722,0.99714,0.99308,-0.40716
Case_5-01,gauss,1,1.1,6,35.52391,35.69731,0.48812,0.97192,0.97635,0.4558,0.99714,0.99663,-0.05115
Case_5-01,gauss,1,1.4,8,35.52391,35.91461,1.09982,0.97192,0.97763,0.5875,0.99714,0.99662,-0.05215
Case_5-01,gauss,1,1.7,10,35.52391,35.81701,0.82508,0.97192,0.97775,0.59984,0.99714,0.99623,-0.09126
Case_5-01,gauss,1,2,12,35.52391,35.43213,-0.25836,0.97192,0.97693,0.51547,0.99714,0.99546,-0.16848
Case_5-02,gauss,1,0.4,2,35.81116,21.0012,-41.35571,0.96274,0.84817,-11.90041,0.99813,0.91568,-8.26045
Case_5-02,gauss,1,0.7,4,35.81116,31.97118,-10.72286,0.96274,0.95684,-0.61283,0.99813,0.99314,-0.49993
Case_5-02,gauss,1,1.1,6,35.81116,35.61609,-0.54472,0.96274,0.96809,0.55571,0.99813,0.99751,-0.06212
Case_5-02,gauss,1,1.4,8,35.81116,35.91215,0.28201,0.96274,0.97008,0.76241,0.99813,0.99759,-0.0541
Case_5-02,gauss,1,1.7,10,35.81116,35.9143,0.28801,0.96274,0.97076,0.83304,0.99813,0.99741,-0.07213
Case_5-02,gauss,1,2,12,35.81116,35.62112,-0.53067,0.96274,0.97029,0.78422,0.99813,0.99699,-0.11421
Case_5-04,gauss,1,0.4,2,36.04916,21.98651,-39.00965,0.96372,0.87402,-9.30768,0.9979,0.92071,-7.73524
Case_5-04,gauss,1,0.7,4,36.04916,32.52318,-9.78103,0.96372,0.95991,-0.39534,0.9979,0.99288,-0.50306
Case_5-04,gauss,1,1.1,6,36.04916,35.91394,-0.3751,0.96372,0.96946,0.59561,0.9979,0.99725,-0.06514
Case_5-04,gauss,1,1.4,8,36.04916,36.19155,0.39499,0.96372,0.97132,0.78861,0.9979,0.99733,-0.05712
Case_5-04,gauss,1,1.7,10,36.04916,36.18065,0.36475,0.96372,0.972,0.85917,0.9979,0.99714,-0.07616
Case_5-04,gauss,1,2,12,36.04916,35.88913,-0.44392,0.96372,0.97169,0.827,0.9979,0.9967,-0.12025
Case_5-05,gauss,1,0.4,2,35.8889,21.66515,-39.63273,0.97356,0.87375,-10.25206,0.99717,0.88431,-11.31803
Case_5-05,gauss,1,0.7,4,35.8889,32.7105,-8.85622,0.97356,0.96859,-0.5105,0.99717,0.99083,-0.6358
Case_5-05,gauss,1,1.1,6,35.8889,35.83322,-0.15515,0.97356,0.9768,0.3328,0.99717,0.99638,-0.07922
Case_5-05,gauss,1,1.4,8,35.8889,36.1224,0.65062,0.97356,0.97844,0.50125,0.99717,0.99653,-0.06418
Case_5-05,gauss,1,1.7,10,35.8889,36.13025,0.67249,0.97356,0.97912,0.5711,0.99717,0.99633,-0.08424
Case_5-05,gauss,1,2,12,35.8889,35.83382,-0.15347,0.97356,0.97892,0.55056,0.99717,0.99574,-0.14341
Case_5-07,gauss,1,0.4,2,36.05794,21.991,-39.01205,0.96623,0.87401,-9.54431,0.99771,0.91496,-8.29399
Case_5-07,gauss,1,0.7,4,36.05794,32.69821,-9.31759,0.96623,0.96249,-0.38707,0.99771,0.99268,-0.50415
Case_5-07,gauss,1,1.1,6,36.05794,35.96115,-0.26843,0.96623,0.9714,0.53507,0.99771,0.9971,-0.06114
Case_5-07,gauss,1,1.4,8,36.05794,36.21818,0.4444,0.96623,0.97308,0.70894,0.99771,0.99717,-0.05412
Case_5-07,gauss,1,1.7,10,36.05794,36.18895,0.36333,0.96623,0.97363,0.76586,0.99771,0.99696,-0.07517
Case_5-07,gauss,1,2,12,36.05794,35.87916,-0.49581,0.96623,0.97323,0.72447,0.99771,0.99647,-0.12428
Case_5-08,gauss,1,0.4,2,35.8289,21.0077,-41.36661,0.96885,0.85699,-11.54565,0.99801,0.90651,-9.16824
Case_5-08,gauss,1,0.7,4,35.8289,31.88271,-11.01399,0.96885,0.96188,-0.71941,0.99801,0.99232,-0.57013
Case_5-08,gauss,1,1.1,6,35.8289,35.61876,-0.58651,0.96885,0.97275,0.40254,0.99801,0.99734,-0.06713
Case_5-08,gauss,1,1.4,8,35.8289,35.91006,0.22652,0.96885,0.9746,0.59349,0.99801,0.99744,-0.05711
Case_5-08,gauss,1,1.7,10,35.8289,35.91929,0.25228,0.96885,0.97535,0.6709,0.99801,0.99727,-0.07415
Case_5-08,gauss,1,2,12,35.8289,35.6249,-0.56937,0.96885,0.97508,0.64303,0.99801,0.99682,-0.11924
Case_6-01,gauss,1,0.4,2,33.74736,23.91662,-29.1304,0.9724,0.91675,-5.72295,0.99555,0.93268,-6.3151
Case_6-01,gauss,1,0.7,4,33.74736,33.26114,-1.44076,0.9724,0.97361,0.12443,0.99555,0.99352,-0.20391
Case_6-01,gauss,1,1.1,6,33.74736,34.09012,1.01566,0.9724,0.97733,0.50699,0.99555,0.99446,-0.10949
Case_6-01,gauss,1,1.4,8,33.74736,34.06942,0.95433,0.9724,0.97787,0.56253,0.99555,0.99375,-0.1808
Case_6-01,gauss,1,1.7,10,33.74736,33.58018,-0.49539,0.9724,0.97686,0.45866,0.99555,0.99204,-0.35257
Case_6-01,gauss,1,2,12,33.74736,32.78435,-2.85359,0.9724,0.97465,0.23139,0.99555,0.98942,-0.61574
Case_6-02,gauss,1,0.4,2,33.63106,23.50285,-30.11564,0.97042,0.9102,-6.20556,0.99575,0.92875,-6.7286
Case_6-02,gauss,1,0.7,4,33.63106,33.08027,-1.63774,0.97042,0.97158,0.11954,0.99575,0.99349,-0.22696
Case_6-02,gauss,1,1.1,6,33.63106,33.95074,0.95055,0.97042,0.97581,0.55543,0.99575,0.99452,-0.12352
Case_6-02,gauss,1,1.4,8,33.63106,33.97693,1.02842,0.97042,0.97666,0.64302,0.99575,0.99394,-0.18177
Case_6-02,gauss,1,1.7,10,33.63106,33.52102,-0.3272,0.97042,0.97588,0.56264,0.99575,0.99239,-0.33743
Case_6-02,gauss,1,2,12,33.63106,32.73399,-2.66739,0.97042,0.97378,0.34624,0.99575,0.98992,-0.58549
Case_6-03,gauss,1,0.4,2,33.6857,24.06085,-28.57251,0.9736,0.92068,-5.4355,0.99546,0.93216,-6.35887
Case_6-03,gauss,1,0.7,4,33.6857,33.28232,-1.19748,0.9736,0.97483,0.12634,0.99546,0.99347,-0.19991
Case_6-03,gauss,1,1.1,6,33.6857,34.09564,1.21696,0.9736,0.97847,0.50021,0.99546,0.99439,-0.10749
Case_6-03,gauss,1,1.4,8,33.6857,34.08458,1.18412,0.9736,0.97899,0.55362,0.99546,0.99368,-0.17881
Case_6-03,gauss,1,1.7,10,33.6857,33.61159,-0.22,0.9736,0.97799,0.4509,0.99546,0.99197,-0.35059
Case_6-03,gauss,1,2,12,33.6857,32.83692,-2.5197,0.9736,0.97586,0.23213,0.99546,0.98936,-0.61278
Case_6-04,gauss,1,0.4,2,34.38716,23.39941,-31.95306,0.97178,0.90444,-6.92955,0.99589,0.92568,-7.04998
Case_6-04,gauss,1,0.7,4,34.38716,33.83126,-1.61659,0.97178,0.97301,0.12657,0.99589,0.99422,-0.16769
Case_6-04,gauss,1,1.1,6,34.38716,34.75129,1.05891,0.97178,0.97684,0.52069,0.99589,0.99519,-0.07029
Case_6-04,gauss,1,1.4,8,34.38716,34.73145,1.00122,0.97178,0.97744,0.58244,0.99589,0.99459,-0.13054
Case_6-04,gauss,1,1.7,10,34.38716,34.30648,-0.23462,0.97178,0.97667,0.5032,0.99589,0.99324,-0.26609
Case_6-04,gauss,1,2,12,34.38716,33.62832,-2.20675,0.97178,0.97492,0.32312,0.99589,0.99127,-0.46391
Case_6-05,gauss,1,0.4,2,33.69029,23.34393,-30.71021,0.97502,0.91339,-6.3209,0.99585,0.92503,-7.11151
Case_6-05,gauss,1,0.7,4,33.69029,33.06983,-1.84166,0.97502,0.97546,0.04513,0.99585,0.99346,-0.24
Case_6-05,gauss,1,1.1,6,33.69029,34.02763,1.0013,0.97502,0.97957,0.46666,0.99585,0.99472,-0.11347
Case_6-05,gauss,1,1.4,8,33.69029,34.17065,1.42581,0.97502,0.98077,0.58973,0.99585,0.9944,-0.1456
Case_6-05,gauss,1,1.7,10,33.69029,33.8506,0.47583,0.97502,0.98065,0.57742,0.99585,0.9932,-0.2661
Case_6-05,gauss,1,2,12,33.69029,33.15388,-1.59218,0.97502,0.97938,0.44717,0.99585,0.99112,-0.47497
Case_6-06,gauss,1,0.4,2,34.02663,23.85843,-29.88307,0.97695,0.92173,-5.65229,0.99564,0.92821,-6.77253
Case_6-06,gauss,1,0.7,4,34.02663,33.48003,-1.60639,0.97695,0.97769,0.07575,0.99564,0.99357,-0.20791
Case_6-06,gauss,1,1.1,6,34.02663,34.50749,1.41319,0.97695,0.98146,0.46164,0.99564,0.99486,-0.07834
Case_6-06,gauss,1,1.4,8,34.02663,34.58522,1.64163,0.97695,0.98224,0.54148,0.99564,0.99434,-0.13057
Case_6-06,gauss,1,1.7,10,34.02663,34.24817,0.65108,0.97695,0.98184,0.50054,0.99564,0.99302,-0.26315
Case_6-06,gauss,1,2,12,34.02663,33.61461,-1.21088,0.97695,0.98053,0.36645,0.99564,0.99099,-0.46704
Case_6-07,gauss,1,0.4,2,34.42827,23.49091,-31.76854,0.97289,0.9065,-6.824,0.99488,0.91283,-8.24723
Case_6-07,gauss,1,0.7,4,34.42827,33.87519,-1.60647,0.97289,0.97402,0.11615,0.99488,0.99293,-0.196
Case_6-07,gauss,1,1.1,6,34.42827,34.84744,1.21752,0.97289,0.97782,0.50674,0.99488,0.99422,-0.06634
Case_6-07,gauss,1,1.4,8,34.42827,34.81147,1.11304,0.97289,0.9783,0.55608,0.99488,0.99349,-0.13972
Case_6-07,gauss,1,1.7,10,34.42827,34.40154,-0.07764,0.97289,0.97751,0.47487,0.99488,0.99194,-0.29551
Case_6-07,gauss,1,2,12,34.42827,33.75977,-1.94172,0.97289,0.97582,0.30116,0.99488,0.98973,-0.51765
Case_6-08,gauss,1,0.4,2,33.59206,23.59388,-29.76352,0.96802,0.906,-6.40689,0.99557,0.92688,-6.89957
Case_6-08,gauss,1,0.7,4,33.59206,33.10479,-1.45055,0.96802,0.96975,0.17872,0.99557,0.99345,-0.21294
Case_6-08,gauss,1,1.1,6,33.59206,34.06099,1.39595,0.96802,0.97464,0.68387,0.99557,0.99461,-0.09643
Case_6-08,gauss,1,1.4,8,33.59206,34.11819,1.56623,0.96802,0.97577,0.8006,0.99557,0.99396,-0.16172
Case_6-08,gauss,1,1.7,10,33.59206,33.70722,0.34282,0.96802,0.9752,0.74172,0.99557,0.99233,-0.32544
Case_6-08,gauss,1,2,12,33.59206,32.97881,-1.82558,0.96802,0.97331,0.54648,0.99557,0.98985,-0.57455
Case_6-10,gauss,1,0.4,2,34.30544,22.59254,-34.14298,0.97236,0.898,-7.64737,0.99661,0.91746,-7.94192
Case_6-10,gauss,1,0.7,4,34.30544,33.22139,-3.15999,0.97236,0.97229,-0.0072,0.99661,0.99382,-0.27995
Case_6-10,gauss,1,1.1,6,34.30544,34.54872,0.70916,0.97236,0.97716,0.49364,0.99661,0.99562,-0.09934
Case_6-10,gauss,1,1.4,8,34.30544,34.74013,1.26712,0.97236,0.97857,0.63865,0.99661,0.99546,-0.11539
Case_6-10,gauss,1,1.7,10,34.30544,34.51177,0.60145,0.97236,0.97871,0.65305,0.99661,0.99461,-0.20068
Case_6-10,gauss,1,2,12,34.30544,33.91706,-1.13212,0.97236,0.97775,0.55432,0.99661,0.99309,-0.3532
Case_7-01,gauss,1,0.4,2,39.11624,26.24834,-32.89657,0.95684,0.92318,-3.51783,0.99668,0.92608,-7.08352
Case_7-01,gauss,1,0.7,4,39.11624,36.62818,-6.36068,0.95684,0.95883,0.20798,0.99668,0.9927,-0.39933
Case_7-01,gauss,1,1.1,6,39.11624,38.98759,-0.32889,0.95684,0.96274,0.61661,0.99668,0.99622,-0.04615
Case_7-01,gauss,1,1.4,8,39.11624,39.07004,-0.11811,0.95684,0.96344,0.68977,0.99668,0.99621,-0.04716
Case_7-01,gauss,1,1.7,10,39.11624,38.918,-0.5068,0.95684,0.9632,0.66469,0.99668,0.9959,-0.07826
Case_7-01,gauss,1,2,12,39.11624,38.56397,-1.41187,0.95684,0.96226,0.56645,0.99668,0.99531,-0.13746
Case_7-02,gauss,1,0.4,2,39.12762,27.27457,-30.29331,0.95929,0.93239,-2.80416,0.99695,0.94256,-5.45564
Case_7-02,gauss,1,0.7,4,39.12762,37.51745,-4.11517,0.95929,0.9616,0.2408,0.99695,0.99469,-0.22669
Case_7-02,gauss,1,1.1,6,39.12762,39.09327,-0.08779,0.95929,0.96437,0.52956,0.99695,0.99662,-0.0331
Case_7-02,gauss,1,1.4,8,39.12762,39.159,0.0802,0.95929,0.96504,0.5994,0.99695,0.99658,-0.03711
Case_7-02,gauss,1,1.7,10,39.12762,38.98042,-0.3762,0.95929,0.96495,0.59002,0.99695,0.99625,-0.07021
Case_7-02,gauss,1,2,12,39.12762,38.60216,-1.34294,0.95929,0.96424,0.51601,0.99695,0.99564,-0.1314
Case_7-03,gauss,1,0.4,2,38.50681,23.31508,-39.45206,0.96225,0.89377,-7.11665,0.99795,0.91562,-8.24991
Case_7-03,gauss,1,0.7,4,38.50681,35.00803,-9.08613,0.96225,0.96066,-0.16524,0.99795,0.99363,-0.43289
Case_7-03,gauss,1,1.1,6,38.50681,38.06723,-1.14156,0.96225,0.96652,0.44375,0.99795,0.99731,-0.06413
Case_7-03,gauss,1,1.4,8,38.50681,38.21815,-0.74963,0.96225,0.96741,0.53624,0.99795,0.99737,-0.05812
