name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_11-10,gauss,multilevel_tresholding,0.4,2,36.24099,35.73543,-1.395,0.96374,0.96368,-0.00623,0.99643,0.99553,-0.09032,3.92672,3.78625,-3.57729,0.989030003547668,0.989109992980957,0.00808999966830015
Case_11-10,gauss,multilevel_tresholding,0.7,4,36.24099,35.35529,-2.44392,0.96374,0.96725,0.36421,0.99643,0.99435,-0.20875,3.92672,3.43846,-12.4343,0.989030003547668,0.990230023860931,0.121330000460148
Case_11-10,gauss,multilevel_tresholding,1.1,6,36.24099,35.80043,-1.21564,0.96374,0.96808,0.45033,0.99643,0.99472,-0.17161,3.92672,4.57741,16.57083,0.989030003547668,0.988309979438782,-0.0728000029921532
Case_11-10,gauss,multilevel_tresholding,1.4,8,36.24099,35.55717,-1.88687,0.96374,0.96589,0.22309,0.99643,0.99394,-0.24989,3.92672,6.50487,65.65658,0.989030003547668,0.984690010547638,-0.438809990882874
Case_11-10,gauss,multilevel_tresholding,1.7,10,36.24099,34.78072,-4.02933,0.96374,0.96159,-0.22309,0.99643,0.99199,-0.44559,3.92672,9.0879,131.43743,0.989030003547668,0.978739976882935,-1.0404200553894
Case_11-10,gauss,multilevel_tresholding,2,12,36.24099,33.76645,-6.82801,0.96374,0.95597,-0.80623,0.99643,0.98907,-0.73864,3.92672,11.8661,202.1886,0.989030003547668,0.970669984817505,-1.856369972229
Case_11-11,gauss,multilevel_tresholding,0.4,2,36.24559,35.64413,-1.6594,0.9645,0.96406,-0.04562,0.99652,0.99543,-0.10938,3.7625,3.68965,-1.93621,0.989910006523132,0.98989999294281,-0.00101000000722706
Case_11-11,gauss,multilevel_tresholding,0.7,4,36.24559,34.41137,-5.06053,0.9645,0.9659,0.14515,0.99652,0.99241,-0.41244,3.7625,3.42944,-8.85209,0.989910006523132,0.990530014038086,0.0626299977302551
Case_11-11,gauss,multilevel_tresholding,1.1,6,36.24559,34.95376,-3.5641,0.9645,0.96771,0.33281,0.99652,0.99319,-0.33416,3.7625,4.39163,16.72106,0.989910006523132,0.989000022411346,-0.0919300019741058
Case_11-11,gauss,multilevel_tresholding,1.4,8,36.24559,35.24616,-2.75738,0.9645,0.96654,0.21151,0.99652,0.99353,-0.30004,3.7625,6.1314,62.9608,0.989910006523132,0.985719978809357,-0.423269987106323
Case_11-11,gauss,multilevel_tresholding,1.7,10,36.24559,34.75674,-4.10767,0.9645,0.96285,-0.17107,0.99652,0.99222,-0.4315,3.7625,8.65279,129.97449,0.989910006523132,0.980069994926453,-0.994029998779297
Case_11-11,gauss,multilevel_tresholding,2,12,36.24559,33.83709,-6.64495,0.9645,0.95745,-0.73095,0.99652,0.98967,-0.68739,3.7625,11.52858,206.40744,0.989910006523132,0.972299993038177,-1.77894997596741
Case_11-12,gauss,multilevel_tresholding,0.4,2,35.80086,35.1907,-1.70432,0.96176,0.96138,-0.03951,0.99654,0.99542,-0.11239,4.21614,4.09252,-2.93207,0.989989995956421,0.990010023117065,0.00202000001445413
Case_11-12,gauss,multilevel_tresholding,0.7,4,35.80086,34.28966,-4.22113,0.96176,0.96394,0.22667,0.99654,0.9931,-0.34519,4.21614,3.7188,-11.7961,0.989989995956421,0.990800023078918,0.0818200036883354
Case_11-12,gauss,multilevel_tresholding,1.1,6,35.80086,34.80002,-2.79558,0.96176,0.96542,0.38055,0.99654,0.99374,-0.28097,4.21614,4.73219,12.23987,0.989989995956421,0.98895001411438,-0.10504999756813
Case_11-12,gauss,multilevel_tresholding,1.4,8,35.80086,35.01524,-2.19442,0.96176,0.9637,0.20171,0.99654,0.99385,-0.26993,4.21614,6.64018,57.4943,0.989989995956421,0.985029995441437,-0.501020014286041
Case_11-12,gauss,multilevel_tresholding,1.7,10,35.80086,34.40967,-3.88591,0.96176,0.95938,-0.24746,0.99654,0.99229,-0.42648,4.21614,9.38182,122.52155,0.989989995956421,0.978659987449646,-1.14445996284485
Case_11-12,gauss,multilevel_tresholding,2,12,35.80086,33.43481,-6.60892,0.96176,0.95332,-0.87756,0.99654,0.98953,-0.70343,4.21614,12.53148,197.22637,0.989989995956421,0.969969987869263,-2.02223992347717
Case_11-13,gauss,multilevel_tresholding,0.4,2,37.6792,37.02019,-1.749,0.96567,0.96522,-0.0466,0.99733,0.99649,-0.08422,2.98042,2.93356,-1.57226,0.989530026912689,0.989520013332367,-0.00101000000722706
Case_11-13,gauss,multilevel_tresholding,0.7,4,37.6792,35.77481,-5.05422,0.96567,0.967,0.13773,0.99733,0.99439,-0.29479,2.98042,2.70786,-9.14502,0.989530026912689,0.990610003471375,0.109140001237392
Case_11-13,gauss,multilevel_tresholding,1.1,6,37.6792,36.39788,-3.4006,0.96567,0.96838,0.28063,0.99733,0.99515,-0.21858,2.98042,3.34653,12.28384,0.989530026912689,0.989560008049011,0.00303000002168119
Case_11-13,gauss,multilevel_tresholding,1.4,8,37.6792,36.77871,-2.38989,0.96567,0.96755,0.19468,0.99733,0.99554,-0.17948,2.98042,4.54246,52.41006,0.989530026912689,0.987100005149841,-0.245570003986359
Case_11-13,gauss,multilevel_tresholding,1.7,10,37.6792,36.23199,-3.84087,0.96567,0.96478,-0.09216,0.99733,0.99457,-0.27674,2.98042,6.28487,110.87196,0.989530026912689,0.983169972896576,-0.642729997634888
Case_11-13,gauss,multilevel_tresholding,2,12,37.6792,35.31994,-6.26144,0.96567,0.96074,-0.51053,0.99733,0.99279,-0.45522,2.98042,8.28463,177.96854,0.989530026912689,0.97750997543335,-1.21472001075745
Case_11-15,gauss,multilevel_tresholding,0.4,2,34.82427,34.70898,-0.33106,0.97127,0.97174,0.04839,0.99486,0.99449,-0.03719,5.30428,5.00224,-5.69427,0.988290011882782,0.988669991493225,0.0384499989449978
Case_11-15,gauss,multilevel_tresholding,0.7,4,34.82427,34.80036,-0.06866,0.97127,0.9749,0.37374,0.99486,0.99402,-0.08443,5.30428,4.23843,-20.09415,0.988290011882782,0.989750027656555,0.147729992866516
Case_11-15,gauss,multilevel_tresholding,1.1,6,34.82427,34.96738,0.41095,0.97127,0.9749,0.37374,0.99486,0.99373,-0.11358,5.30428,5.54092,4.4613,0.988290011882782,0.986190021038055,-0.212490007281303
Case_11-15,gauss,multilevel_tresholding,1.4,8,34.82427,34.40404,-1.20672,0.97127,0.97195,0.07001,0.99486,0.99182,-0.30557,5.30428,7.95925,50.05335,0.988290011882782,0.979600012302399,-0.879299998283386
Case_11-15,gauss,multilevel_tresholding,1.7,10,34.82427,33.48041,-3.85898,0.97127,0.96702,-0.43757,0.99486,0.98855,-0.63426,5.30428,11.39407,114.80898,0.988290011882782,0.969470024108887,-1.90429997444153
Case_11-15,gauss,multilevel_tresholding,2,12,34.82427,32.43034,-6.87431,0.97127,0.96081,-1.07694,0.99486,0.98407,-1.08457,5.30428,15.36428,189.65816,0.988290011882782,0.956110000610352,-3.25612998008728
Case_12-01,gauss,multilevel_tresholding,0.4,2,34.87843,34.73855,-0.40105,0.97994,0.9801,0.01633,0.99658,0.99628,-0.0301,5.06637,4.84818,-4.30663,0.987820029258728,0.988189995288849,0.0374500006437302
Case_12-01,gauss,multilevel_tresholding,0.7,4,34.87843,34.83095,-0.13613,0.97994,0.98247,0.25818,0.99658,0.99602,-0.05619,5.06637,3.96683,-21.70272,0.987820029258728,0.990000009536743,0.220689997076988
Case_12-01,gauss,multilevel_tresholding,1.1,6,34.87843,35.05508,0.50647,0.97994,0.98345,0.35819,0.99658,0.99592,-0.06623,5.06637,4.39066,-13.33716,0.987820029258728,0.988560020923615,0.0749099999666214
Case_12-01,gauss,multilevel_tresholding,1.4,8,34.87843,35.05878,0.51708,0.97994,0.983,0.31226,0.99658,0.99558,-0.10034,5.06637,5.55762,9.69629,0.987820029258728,0.985050022602081,-0.280420005321503
Case_12-01,gauss,multilevel_tresholding,1.7,10,34.87843,34.62697,-0.72096,0.97994,0.98154,0.16328,0.99658,0.99456,-0.20269,5.06637,7.42278,46.51082,0.987820029258728,0.979470014572144,-0.845300018787384
Case_12-01,gauss,multilevel_tresholding,2,12,34.87843,33.96195,-2.62764,0.97994,0.97936,-0.05919,0.99658,0.99302,-0.35722,5.06637,9.87713,94.95477,0.987820029258728,0.971989989280701,-1.60251998901367
Case_12-02,gauss,multilevel_tresholding,0.4,2,34.76286,34.76538,0.00725,0.98121,0.9816,0.03975,0.99562,0.99556,-0.00603,5.05424,4.80727,-4.88639,0.987630009651184,0.988059997558594,0.0435400009155273
Case_12-02,gauss,multilevel_tresholding,0.7,4,34.76286,35.06258,0.86218,0.98121,0.984,0.28434,0.99562,0.99562,0,5.05424,3.88301,-23.17322,0.987630009651184,0.990010023117065,0.240979999303818
Case_12-02,gauss,multilevel_tresholding,1.1,6,34.76286,35.24073,1.37466,0.98121,0.98468,0.35364,0.99562,0.99541,-0.02109,5.05424,4.32934,-14.34241,0.987630009651184,0.988600015640259,0.0982199981808662
Case_12-02,gauss,multilevel_tresholding,1.4,8,34.76286,35.01086,0.71341,0.98121,0.98394,0.27823,0.99562,0.99455,-0.10747,5.05424,5.55247,9.85766,0.987630009651184,0.985050022602081,-0.261229991912842
Case_12-02,gauss,multilevel_tresholding,1.7,10,34.76286,34.51909,-0.70124,0.98121,0.98235,0.11618,0.99562,0.99312,-0.2511,5.05424,7.49172,48.22644,0.987630009651184,0.979380011558533,-0.835330009460449
Case_12-02,gauss,multilevel_tresholding,2,12,34.76286,33.78952,-2.79994,0.98121,0.9801,-0.11313,0.99562,0.99099,-0.46504,5.05424,10.00911,98.03393,0.987630009651184,0.971769988536835,-1.60587000846863
Case_12-03,gauss,multilevel_tresholding,0.4,2,34.64716,34.38923,-0.74445,0.9801,0.97996,-0.01428,0.99648,0.99595,-0.05319,5.09714,4.92913,-3.29616,0.987749993801117,0.988009989261627,0.0263199992477894
Case_12-03,gauss,multilevel_tresholding,0.7,4,34.64716,33.9476,-2.0191,0.9801,0.98137,0.12958,0.99648,0.99462,-0.18666,5.09714,4.15511,-18.48154,0.987749993801117,0.989570021629333,0.184259995818138
Case_12-03,gauss,multilevel_tresholding,1.1,6,34.64716,34.40545,-0.69763,0.9801,0.98286,0.2816,0.99648,0.99503,-0.14551,5.09714,4.55687,-10.59947,0.987749993801117,0.988359987735748,0.0617600008845329
Case_12-03,gauss,multilevel_tresholding,1.4,8,34.64716,34.66053,0.03859,0.9801,0.98284,0.27956,0.99648,0.99515,-0.13347,5.09714,5.68999,11.63103,0.987749993801117,0.985019981861115,-0.276389986276627
Case_12-03,gauss,multilevel_tresholding,1.7,10,34.64716,34.42574,-0.63907,0.9801,0.98161,0.15407,0.99648,0.9944,-0.20873,5.09714,7.56812,48.47777,0.987749993801117,0.979510009288788,-0.834219992160797
Case_12-03,gauss,multilevel_tresholding,2,12,34.64716,33.75683,-2.56971,0.9801,0.97947,-0.06428,0.99648,0.99279,-0.3703,5.09714,10.08241,97.80524,0.987749993801117,0.97205001115799,-1.58947002887726
Case_12-04,gauss,multilevel_tresholding,0.4,2,34.71957,34.26361,-1.31327,0.98023,0.97971,-0.05305,0.99612,0.99519,-0.09336,5.45807,5.2648,-3.541,0.989499986171722,0.989669978618622,0.0171799995005131
Case_12-04,gauss,multilevel_tresholding,0.7,4,34.71957,33.44543,-3.6698,0.98023,0.98007,-0.01632,0.99612,0.993,-0.31322,5.45807,4.55267,-16.58828,0.989499986171722,0.990440011024475,0.0949999988079071
Case_12-04,gauss,multilevel_tresholding,1.1,6,34.71957,33.80779,-2.62613,0.98023,0.9809,0.06835,0.99612,0.99345,-0.26804,5.45807,5.26324,-3.56958,0.989499986171722,0.988020002841949,-0.149570003151894
Case_12-04,gauss,multilevel_tresholding,1.4,8,34.71957,33.94962,-2.21763,0.98023,0.97984,-0.03979,0.99612,0.99356,-0.257,5.45807,6.83518,25.23071,0.989499986171722,0.983110010623932,-0.645780026912689
Case_12-04,gauss,multilevel_tresholding,1.7,10,34.71957,33.55815,-3.34515,0.98023,0.97705,-0.32441,0.99612,0.99255,-0.35839,5.45807,9.32438,70.83658,0.989499986171722,0.975310027599335,-1.43404996395111
Case_12-04,gauss,multilevel_tresholding,2,12,34.71957,32.76554,-5.62804,0.98023,0.97306,-0.73146,0.99612,0.99043,-0.57122,5.45807,12.61027,131.03899,0.989499986171722,0.96492999792099,-2.483069896698
Case_12-05,gauss,multilevel_tresholding,0.4,2,34.39273,33.94817,-1.2926,0.97701,0.97671,-0.03071,0.99588,0.99495,-0.09338,6.02217,5.76934,-4.19832,0.989170014858246,0.989390015602112,0.022239999845624
Case_12-05,gauss,multilevel_tresholding,0.7,4,34.39273,33.21652,-3.41994,0.97701,0.97776,0.07676,0.99588,0.99288,-0.30124,6.02217,5.00126,-16.95253,0.989170014858246,0.990040004253387,0.0879499986767769
Case_12-05,gauss,multilevel_tresholding,1.1,6,34.39273,33.53351,-2.49826,0.97701,0.97802,0.10338,0.99588,0.99323,-0.2661,6.02217,6.05883,0.60875,0.989170014858246,0.986930012702942,-0.226449996232986
Case_12-05,gauss,multilevel_tresholding,1.4,8,34.39273,33.55648,-2.43147,0.97701,0.97595,-0.10849,0.99588,0.99306,-0.28317,6.02217,8.15388,35.39771,0.989170014858246,0.981029987335205,-0.822910010814667
Case_12-05,gauss,multilevel_tresholding,1.7,10,34.39273,33.02551,-3.97532,0.97701,0.97199,-0.51381,0.99588,0.99163,-0.42676,6.02217,11.29417,87.54319,0.989170014858246,0.9721400141716,-1.7216500043869
Case_12-05,gauss,multilevel_tresholding,2,12,34.39273,32.15014,-6.52054,0.97701,0.96679,-1.04605,0.99588,0.98905,-0.68583,6.02217,15.24288,153.11275,0.989170014858246,0.960619986057281,-2.88626003265381
Case_12-06,gauss,multilevel_tresholding,0.4,2,34.13071,33.87235,-0.75697,0.97721,0.97733,0.01228,0.9952,0.99449,-0.07134,6.19048,5.88693,-4.9035,0.988030016422272,0.988399982452393,0.0374399982392788
Case_12-06,gauss,multilevel_tresholding,0.7,4,34.13071,33.61851,-1.5007,0.97721,0.97939,0.22308,0.9952,0.99326,-0.19494,6.19048,5.0168,-18.95943,0.988030016422272,0.989409983158112,0.139669999480247
Case_12-06,gauss,multilevel_tresholding,1.1,6,34.13071,33.89131,-0.70142,0.97721,0.97964,0.24867,0.9952,0.99328,-0.19293,6.19048,6.13576,-0.88394,0.988030016422272,0.986090004444122,-0.196349993348122
Case_12-06,gauss,multilevel_tresholding,1.4,8,34.13071,33.70744,-1.24014,0.97721,0.97762,0.04196,0.9952,0.99243,-0.27834,6.19048,8.2899,33.91369,0.988030016422272,0.979939997196198,-0.81879997253418
Case_12-06,gauss,multilevel_tresholding,1.7,10,34.13071,33.10507,-3.00504,0.97721,0.97404,-0.32439,0.9952,0.99048,-0.47428,6.19048,11.45439,85.03234,0.988030016422272,0.970809996128082,-1.74285995960236
Case_12-06,gauss,multilevel_tresholding,2,12,34.13071,32.22921,-5.57123,0.97721,0.96946,-0.79307,0.9952,0.98742,-0.78175,6.19048,15.33217,147.67336,0.988030016422272,0.959150016307831,-2.92299008369446
Case_12-07,gauss,multilevel_tresholding,0.4,2,34.27531,34.09636,-0.5221,0.9758,0.97614,0.03484,0.99522,0.99475,-0.04723,6.20767,5.87352,-5.38286,0.988770008087158,0.989170014858246,0.0404499992728233
Case_12-07,gauss,multilevel_tresholding,0.7,4,34.27531,33.84169,-1.26511,0.9758,0.97836,0.26235,0.99522,0.99365,-0.15775,6.20767,4.96613,-20.0001,0.988770008087158,0.990130007266998,0.137539997696877
Case_12-07,gauss,multilevel_tresholding,1.1,6,34.27531,34.16258,-0.3289,0.9758,0.97823,0.24903,0.99522,0.99383,-0.13967,6.20767,6.15358,-0.87134,0.988770008087158,0.986729979515076,-0.206320002675056
Case_12-07,gauss,multilevel_tresholding,1.4,8,34.27531,33.88143,-1.14917,0.9758,0.97552,-0.02869,0.99522,0.99287,-0.23613,6.20767,8.43,35.79974,0.988770008087158,0.980490028858185,-0.837400019168854
Case_12-07,gauss,multilevel_tresholding,1.7,10,34.27531,33.11803,-3.37642,0.9758,0.97102,-0.48985,0.99522,0.99064,-0.4602,6.20767,11.74686,89.23139,0.988770008087158,0.971199989318848,-1.77696001529694
Case_12-07,gauss,multilevel_tresholding,2,12,34.27531,32.15945,-6.17313,0.9758,0.9655,-1.05554,0.99522,0.98739,-0.78676,6.20767,15.81839,154.82009,0.988770008087158,0.959330022335052,-2.97744011878967
Case_12-08,gauss,multilevel_tresholding,0.4,2,34.35927,34.15249,-0.60182,0.97891,0.97904,0.01328,0.99574,0.99525,-0.04921,5.98791,5.69446,-4.90071,0.988439977169037,0.98879998922348,0.0364199988543987
Case_12-08,gauss,multilevel_tresholding,0.7,4,34.35927,33.82155,-1.56499,0.97891,0.98063,0.17571,0.99574,0.99406,-0.16872,5.98791,4.80372,-19.77635,0.988439977169037,0.989870011806488,0.144679993391037
Case_12-08,gauss,multilevel_tresholding,1.1,6,34.35927,34.2109,-0.43182,0.97891,0.98107,0.22065,0.99574,0.99439,-0.13558,5.98791,5.69975,-4.81236,0.988439977169037,0.987020015716553,-0.143659994006157
Case_12-08,gauss,multilevel_tresholding,1.4,8,34.35927,33.9894,-1.07648,0.97891,0.97917,0.02656,0.99574,0.99358,-0.21692,5.98791,7.57107,26.43928,0.988439977169037,0.981480002403259,-0.70414000749588
Case_12-08,gauss,multilevel_tresholding,1.7,10,34.35927,33.36943,-2.88085,0.97891,0.97583,-0.31464,0.99574,0.99189,-0.38665,5.98791,10.38622,73.45317,0.988439977169037,0.973110020160675,-1.55092000961304
Case_12-08,gauss,multilevel_tresholding,2,12,34.35927,32.51969,-5.35396,0.97891,0.97156,-0.75084,0.99574,0.98934,-0.64274,5.98791,13.92499,132.55176,0.988439977169037,0.962300002574921,-2.64457011222839
Case_12-09,gauss,multilevel_tresholding,0.4,2,34.45769,34.27712,-0.52403,0.98045,0.98056,0.01122,0.99547,0.99504,-0.0432,5.85545,5.5461,-5.28311,0.988229990005493,0.988629996776581,0.0404799990355968
Case_12-09,gauss,multilevel_tresholding,0.7,4,34.45769,34.0761,-1.10742,0.98045,0.98219,0.17747,0.99547,0.99411,-0.13662,5.85545,4.63075,-20.91556,0.988229990005493,0.989809989929199,0.159879997372627
Case_12-09,gauss,multilevel_tresholding,1.1,6,34.45769,34.18558,-0.78969,0.98045,0.98234,0.19277,0.99547,0.99388,-0.15972,5.85545,5.54925,-5.22932,0.988229990005493,0.986890017986298,-0.135590001940727
Case_12-09,gauss,multilevel_tresholding,1.4,8,34.45769,33.89696,-1.6273,0.98045,0.98062,0.01734,0.99547,0.99293,-0.25516,5.85545,7.44621,27.16717,0.988229990005493,0.98132997751236,-0.698220014572144
Case_12-09,gauss,multilevel_tresholding,1.7,10,34.45769,33.31999,-3.30173,0.98045,0.97769,-0.2815,0.99547,0.99124,-0.42492,5.85545,10.30364,75.96666,0.988229990005493,0.97298002243042,-1.54315996170044
Case_12-09,gauss,multilevel_tresholding,2,12,34.45769,32.47351,-5.75831,0.98045,0.97384,-0.67418,0.99547,0.98857,-0.69314,5.85545,13.86552,136.79683,0.988229990005493,0.962189972400665,-2.6350200176239
Case_12-10,gauss,multilevel_tresholding,0.4,2,34.4184,34.37021,-0.14001,0.97981,0.98013,0.03266,0.99712,0.99698,-0.01404,5.15515,4.92015,-4.55855,0.989459991455078,0.989799976348877,0.0343599990010262
Case_12-10,gauss,multilevel_tresholding,0.7,4,34.4184,34.61193,0.56229,0.97981,0.98278,0.30312,0.99712,0.99688,-0.02407,5.15515,4.00141,-22.38034,0.989459991455078,0.991490006446838,0.20516000688076
Case_12-10,gauss,multilevel_tresholding,1.1,6,34.4184,34.89765,1.39242,0.97981,0.98396,0.42355,0.99712,0.99678,-0.0341,5.15515,4.45504,-13.58079,0.989459991455078,0.990320026874542,0.0869200006127357
Case_12-10,gauss,multilevel_tresholding,1.4,8,34.4184,34.83721,1.21682,0.97981,0.98366,0.39293,0.99712,0.99633,-0.07923,5.15515,5.69022,10.37933,0.989459991455078,0.987259984016418,-0.222340002655983
Case_12-10,gauss,multilevel_tresholding,1.7,10,34.4184,34.44639,0.08132,0.97981,0.98242,0.26638,0.99712,0.99542,-0.17049,5.15515,7.72101,49.77275,0.989459991455078,0.982290029525757,-0.724629998207092
Case_12-10,gauss,multilevel_tresholding,2,12,34.4184,33.68262,-2.13775,0.97981,0.98032,0.05205,0.99712,0.99386,-0.32694,5.15515,10.457,102.8457,0.989459991455078,0.975489974021912,-1.4118800163269
Case_12-11,gauss,multilevel_tresholding,0.4,2,34.36496,34.01653,-1.01391,0.97964,0.97944,-0.02042,0.99691,0.99632,-0.05918,5.83584,5.56522,-4.63721,0.989690005779266,0.989979982376099,0.0293000005185604
Case_12-11,gauss,multilevel_tresholding,0.7,4,34.36496,33.53821,-2.40579,0.97964,0.98076,0.11433,0.99691,0.9951,-0.18156,5.83584,4.76475,-18.35366,0.989690005779266,0.990920007228851,0.124279998242855
Case_12-11,gauss,multilevel_tresholding,1.1,6,34.36496,33.55221,-2.36505,0.97964,0.98098,0.13678,0.99691,0.99473,-0.21868,5.83584,5.82076,-0.2584,0.989690005779266,0.987990021705627,-0.171770006418228
Case_12-11,gauss,multilevel_tresholding,1.4,8,34.36496,33.44708,-2.67098,0.97964,0.97965,0.00102,0.99691,0.99428,-0.26382,5.83584,7.90133,35.39319,0.989690005779266,0.982680022716522,-0.708299994468689
Case_12-11,gauss,multilevel_tresholding,1.7,10,34.36496,32.9853,-4.01473,0.97964,0.97689,-0.28072,0.99691,0.99319,-0.37315,5.83584,11.03104,89.02232,0.989690005779266,0.974550008773804,-1.52977001667023
Case_12-11,gauss,multilevel_tresholding,2,12,34.36496,32.20556,-6.28373,0.97964,0.97313,-0.66453,0.99691,0.99128,-0.56475,5.83584,14.98454,156.76749,0.989690005779266,0.963970005512238,-2.59878993034363
Case_12-12,gauss,multilevel_tresholding,0.4,2,34.4456,34.20116,-0.70964,0.97563,0.97574,0.01127,0.99667,0.99622,-0.04515,5.77285,5.51136,-4.52965,0.987929999828339,0.988290011882782,0.0364399999380112
Case_12-12,gauss,multilevel_tresholding,0.7,4,34.4456,34.10201,-0.99749,0.97563,0.9782,0.26342,0.99667,0.99566,-0.10134,5.77285,4.66328,-19.22049,0.987929999828339,0.9896399974823,0.173089995980263
Case_12-12,gauss,multilevel_tresholding,1.1,6,34.4456,34.23769,-0.60359,0.97563,0.97869,0.31364,0.99667,0.99547,-0.1204,5.77285,5.50751,-4.59634,0.987929999828339,0.987070024013519,-0.0870499983429909
Case_12-12,gauss,multilevel_tresholding,1.4,8,34.4456,34.13832,-0.89207,0.97563,0.97728,0.16912,0.99667,0.995,-0.16756,5.77285,7.31698,26.74814,0.987929999828339,0.982070028781891,-0.593159973621368
Case_12-12,gauss,multilevel_tresholding,1.7,10,34.4456,33.60927,-2.42797,0.97563,0.97443,-0.123,0.99667,0.99381,-0.28696,5.77285,10.04439,73.99361,0.987929999828339,0.974470019340515,-1.36243999004364
Case_12-12,gauss,multilevel_tresholding,2,12,34.4456,32.77924,-4.83766,0.97563,0.97059,-0.51659,0.99667,0.99185,-0.48361,5.77285,13.4635,133.22103,0.987929999828339,0.964649975299835,-2.35644006729126
Case_13-01,gauss,multilevel_tresholding,0.4,2,33.57345,33.26612,-0.9154,0.96389,0.96427,0.03942,0.99282,0.99158,-0.1249,7.02242,6.63935,-5.45496,0.989589989185333,0.98988002538681,0.0293099991977215
